SMILES,ATSc2,MDEC-44,SPC-4,ATSc3,khs.sssdAs,SPC-5,khs.dsssP,ATSc4,khs.dNH,SPC-6,ATSc5,TopoPSA,VPC-4,topoShape,MDEN-22,VPC-5,khs.ssssBe,khs.ssSe,MDEN-23,khs.sBr,VPC-6,VCH-3,khs.ssSnH2,Kier1,khs.ssBe,VCH-4,VP-0,khs.dO,khs.aasC,Kier2,VCH-5,VP-1,khs.ssssSi,khs.dsN,Kier3,khs.sF,khs.sSnH3,VC-3,khs.sssAs,VCH-6,VP-2,MDEC-22,khs.ssPbH2,VCH-7,VP-3,khs.aaN,VC-4,khs.ssPH,MDEC-23,khs.dS,VP-4,TPSA,khs.aaO,khs.sI,VC-5,VP-5,khs.sPbH3,khs.sSeH,VC-6,MDEC-24,khs.sssssAs,VP-6,khs.ssssSn,khs.ssO,khs.aaNH,khs.sCl,khs.ddssSe,VP-7,khs.ssBH,khs.sAsH2,khs.sssB,C4SP3,khs.ssssB,khs.aaS,khs.ssssC,khs.sssSnH,khs.dssSe,khs.sLi,khs.ssSiH2,C3SP2,MDEO-11,geomShape,khs.dssC,khs.aaCH,khs.aasN,ATSm1,C3SP3,MDEO-12,khs.ssS,SCH-3,khs.sSiH3,ATSm2,ECCEN,khs.ssAsH,MDEN-33,SCH-4,ATSm3,khs.sOH,PetitjeanNumber,WPATH,SCH-5,ATSp1,ATSm4,Zagreb,khs.tsC,SCH-6,ATSp2,ATSm5,khs.sssPbH,khs.sssNH,SCH-7,ATSp3,khs.ssNH,ATSp4,fragC,MDEC-33,ATSp5,khs.ddC,khs.dSe,MDEC-34,khs.ddsN,khs.sssSiH,khs.ssGeH2,khs.sssN,khs.ssssN,khs.sssssP,MDEN-11,khs.sssCH,WPOL,MDEN-12,C2SP1,khs.sssP,khs.sssGeH,SP-0,khs.tN,MDEN-13,C2SP2,SP-1,khs.dsCH,khs.ddssS,khs.sGeH3,SC-3,MDEO-22,C2SP3,khs.sNH2,SP-2,SC-4,SP-3,khs.aaaC,khs.ssNH2,khs.sNH3,SC-5,MDEC-11,khs.ssCH2,SP-4,khs.ssssGe,khs.tCH,SC-6,MDEC-12,C1SP1,khs.aaSe,SP-5,VAdjMat,khs.dssS,khs.sCH3,khs.sPH2,MDEC-13,C1SP2,SP-6,khs.sSH,khs.dCH2,ATSc1,MDEC-14,C1SP3,khs.ssssPb,SP-7
Clc1ccc(cc1)C(c1ccc(Cl)cc1)C(Cl)(Cl)Cl, -0.103399187326431, 0.0, 3.20785856246948 3.20785856246948, 0.00970741640776396, 0.0, 5.42788887023926 5.42788887023926, 0.0, 0.00439169351011515, 0.0, 7.53105354309082 7.53105354309082, 0.0354204550385475, 0.0, 2.37673115730286 2.37673115730286, 1.0, 0.0, 3.64608716964722 3.64608716964722, 0.0, 0.0, 0.0, 0.0, 4.33341360092163 4.33341360092163, 0.0, 0.0, 15.3900003433228, 0.0, 0.0, 13.3656196594238, 0.0, 4.0, 6.18549346923828, 0.0, 7.34349346160889, 0.0, 0.0, 3.98615908622742, 0.0, 0.0, 2.48497605323792, 0.0, 0.0555555559694767, 7.31953859329224, 8.69190216064453, 0.0, 0.095069095492363, 3.8926100730896, 0.0, 0.420848786830902, 0.0, 15.6241292953491, 0.0, 2.88878059387207, , 0.0, 0.0, 0.326477825641632, 1.95020616054535, 0.0, 0.0, 0.105212196707726, 2.30940103530884, 0.0, 1.02205514907837, 0.0, 0.0, 0.0, 5.0, 0.0, 0.878574252128601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 8.0, 0.0, 57.5637664794922, 3.0, 0.0, 0.0, 0.0, 0.0, 29.7586860656738, 290.0, 0.0, 0.0, 0.0, 65.800422668457, 0.0, 0.5, 678.0, 0.0, 1673.93530273438, 47.5173721313477, 98.0, 0.0, 0.16666667163372, 1946.03723144531, 55.3243217468262, 0.0, 0.0, 0.262891709804535, 2693.67822265625, 0.0, 2666.55395507812, 499.049987792969, 3.34162521362305, 2458.00244140625, 0.0, 0.0, 1.99053585529327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 28.0, 0.0, 0.0, 0.0, 0.0, 14.0436058044434, 0.0, 0.0, 0.0, 8.8760290145874, 0.0, 0.0, 0.0, 2.37293410301208, 0.0, 10.0, 0.0, 8.93171310424805, 0.288675129413605, 6.13676261901855, 0.0, 0.0, 0.0, 0.38490018248558, 0.0, 0.0, 5.08907318115234, 0.0, 0.0, 0.0962250456213951, 0.0, 0.0, 0.0, 4.08747339248657, 5.24792766571045, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3177433013916, 0.0, 0.0, 0.199437260627747, 0.0, 1.0, 0.0, 1.95164883136749
O=Cc1ccco1, -0.123790875077248, 0.0, 0.492799282073975 0.492799282073975, -0.113162949681282, 0.0, 0.594861328601837 0.594861328601837, 0.0, 0.13036136329174, 0.0, 0.20412415266037 0.20412415266037, -0.0509975180029869, 30.2099990844727, 0.106345199048519 0.106345199048519, 1.0, 0.0, 0.100116394460201 0.100116394460201, 0.0, 0.0, 0.0, 0.0, 0.0185185186564922 0.0185185186564922, 0.0, 0.0, 5.14285707473755, 0.0, 0.0, 3.62589764595032, 1.0, 1.0, 2.34375, 0.039283711463213, 1.91954565048218, 0.0, 0.0, 1.1851851940155, 0.0, 0.0, 0.0680413842201233, 0.0, 0.0226804614067078, 1.13327074050903, 3.30192732810974, 0.0, 0.00925925932824612, 0.659336924552917, 0.0, 0.0, 0.0, 2.82842707633972, 0.0, 0.358319312334061, , 1.0, 0.0, 0.0, 0.084078885614872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0185185186564922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 3.0, 0.0, 8.54893779754639, 0.0, 0.333333343267441, 0.0, 0.0, 0.0, 7.99627590179443, 44.0, 0.0, 0.0, 0.0, 9.32836818695068, 0.0, 0.5, 43.0, 0.144337564706802, 216.849029541016, 5.10656118392944, 30.0, 0.0, 0.102062076330185, 229.107192993164, 2.66418385505676, 0.0, 0.0, 0.102062076330185, 260.798461914062, 0.0, 100.654312133789, 79.0199966430664, 0.0, 39.8707580566406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.11288404464722, 0.0, 0.0, 0.0, 3.4318516254425, 1.0, 0.0, 0.0, 0.20412415266037, 0.0, 3.0, 0.0, 2.55873084068298, 0.0, 2.05209517478943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.41861128807068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.492799282073975, 3.80735492706299, 0.0, 0.0, 0.0, 0.0, 1.0, 0.20412415266037, 0.0, 0.0, 0.315179973840714, 0.0, 1.0, 0.0, 0.0
Oc1ccnc(O)n1, -0.226156368851662, 0.0, 0.741581618785858 0.741581618785858, 0.19734400510788, 0.0, 1.09341299533844 1.09341299533844, 0.0, -0.174203112721443, 0.0, 1.02022004127502 1.02022004127502, 0.0597333461046219, 66.2399978637695, 0.110381416976452 0.110381416976452, 0.333333343267441, 0.5, 0.108120687305927 0.108120687305927, 0.0, 0.0, 0.0, 0.0, 0.0786290466785431 0.0786290466785431, 0.0, 0.0, 6.125, 0.0, 0.0, 3.94355487823486, 0.0, 2.0, 2.51999998092651, 0.0, 1.99824130535126, 0.0, 0.0, 1.79999995231628, 0.0, 0.0, 0.102456383407116, 0.0, 0.0166666675359011, 1.21483957767487, 1.0, 0.0, 0.01490711979568, 0.628162145614624, 2.0, 0.0, 0.0, 2.14913988113403, 0.0, 0.33919283747673, , 0.0, 0.0, 0.0, 0.162909939885139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0372678004205227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, , 0.0, 2.0, 0.0, 10.2689142227173, 0.0, 0.0, 0.0, 0.0, 0.0, 9.32892513275146, 54.0, 0.0, 0.0, 0.0, 12.6848487854004, 2.0, 0.25, 61.0, 0.0, 263.657318115234, 8.66073799133301, 36.0, 0.0, 0.0833333358168602, 280.227416992188, 4.66002702713013, 0.0, 0.0, 0.16666667163372, 330.744384765625, 0.0, 220.843841552734, 88.0400009155273, 0.5, 72.0808181762695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 5.98312759399414, 0.0, 0.0, 0.0, 3.78769373893738, 0.0, 0.0, 0.0, 0.577350258827209, 0.0, 1.0, 0.0, 3.37694931030273, 0.0, 2.19858479499817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73736357688904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.971404492855072, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.451184451580048, 0.0, 0.0, 0.286564260721207, 0.0, 2.0, 0.0, 0.0
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C, -0.0243459865450859, 0.25, 4.23766851425171 4.23766851425171, -0.0112260207533836, , 6.63111352920532 6.63111352920532, , -0.00184562150388956, 0.0, 9.66980648040771 9.66980648040771, -0.000124447862617671, 20.2299995422363, 2.54504346847534 2.54504346847534, 0.5, 0.0, 3.04190325737 3.04190325737, 0.0, , 0.0, , 4.01235008239746 4.01235008239746, 0.0, , 14.0625, 0.0, 0.0, 11.6019144058228, 0.0, 4.0, 4.34911251068115, 0.0, 5.8783073425293, , 0.0, 3.25, 0.0, , 2.86690592765808, , 0.020833333954215, 6.70864915847778, 0.5, , 0.050983615219593, 2.8702826499939, 0.0, 0.5, , 5.11154460906982, , 1.92223536968231, , 0.0, , 0.465287566184998, 1.46375644207001, , , 0.144337564706802, 1.41421353816986, , 0.662971496582031, , 0.0, 0.0, , , 0.305070132017136, 0.0, , 0.0, 2.0, 0.0, , 2.0, , , 0.0, 0.0, 0.0, 0.0, , 0.0, 2.0, 0.0, 16.7744693756104, 3.0, 0.0, , 0.0, 0.0, 16.3320922851562, 154.0, , 0.0, 0.0, 26.6641845703125, 1.0, 0.333333343267441, 392.0, 0.0, 1162.05151367188, 26.3283672332764, 84.0, 0.0, 0.0555555559694767, 1343.06982421875, 27.3246440887451, , 0.0, 0.16666667163372, 1959.61437988281, 0.0, 1870.52038574219, 1360.01000976562, 3.53277564048767, 1646.66882324219, 0.0, , 3.88393425941467, 0.0, , , 0.0, 0.0, , 0.0, 0.0, 25.0, 0.0, 0.0, , , 12.723614692688, 0.0, 0.0, 0.0, 7.03171062469482, 0.0, , , 3.44887828826904, 0.0, 3.0, 0.0, 8.38072967529297, 0.577350258827209, 4.80670404434204, 0.0, 0.0, 0.0, 0.843189537525177, 5.04674816131592, 0.0, 3.95738744735718, , 0.0, 0.235702261328697, 3.97268962860107, 0.0, , 3.03390645980835, 5.0, , 7.0, , 9.26410293579102, 0.0, 1.39334714412689, , 0.0, 0.0750797763466835, 5.76183605194092, 7.0, , 0.768928706645966
Oc1ccccc1O, -0.0340428240597248, 0.0, 1.13807117938995 1.13807117938995, -0.0821191072463989, , 1.04044008255005 1.04044008255005, , 0.0340428240597248, , 1.13807117938995 1.13807117938995, -0.00128189276438206, 40.4599990844727, 0.206806227564812 0.206806227564812, 0.333333343267441, 0.0, 0.16243277490139, 0.0, , 0.0, , 0.137870818376541, 0.0, , 6.125, 0.0, 0.0, 4.20382833480835, , 2.0, 2.51999998092651, 0.0, 2.27456378936768, , , 1.48760330677032, , , 0.129099443554878, , 0.0277777779847383, 1.48871433734894, 3.96540641784668, , 0.0248451996594667, 0.881731867790222, , 0.0, , 4.29827976226807, , 0.464163094758987, , , , 0.0166666675359011, 0.259390205144882, , , 0.0, 0.0, , 0.0496903993189335, , , , , , 0.00555555569007993, 0.0, , 0.0, 0.0, 0.0, , 0.0, , , 0.0, , 0.0, 0.333333343267441, , 0.0, 4.0, , 9.54893779754639, 0.0, 0.0, , 0.0, , 8.66418361663818, 54.0, , 0.0, 0.0, 11.3283681869507, , 0.25, 60.0, 0.0, 310.432037353516, 10.1028366088867, 36.0, 0.0, 0.0833333358168602, 331.359985351562, 2.66418385505676, , , 0.16666667163372, 393.240386962891, , 277.594329833984, 140.020004272461, 1.0, 60.4979057312012, 0.0, , 0.0, , , , , , , 0.0, 0.0, 8.0, 0.0, 0.0, , , 5.98312759399414, , 0.0, 0.0, 3.80453038215637, 0.0, , , 0.471404522657394, 0.0, 6.0, 0.0, 3.23902487754822, 0.0, 2.54033637046814, 0.0, , 0.0, 0.16666667163372, 0.0, 0.0, 1.50166130065918, , 0.0, 0.0, 0.0, 0.0, , 1.02437734603882, 4.0, , 0.0, , 0.0, 0.0, 0.333333343267441, , 0.0, 0.166801989078522, 0.0, 0.0, , 0.0833333358168602
Cl.Cl.Nc1ccc(cc1)c1ccc(N)cc1, -0.017318457365036, 0.0, 1.75930559635162 1.75930559635162, -0.008943697437644, 0.0, 2.1989119052887 2.1989119052887, 0.0, -0.000669002300128341, 0.0, 2.88035488128662 2.88035488128662, 0.000228936507483013, 52.0400009155273, 0.607122421264648 0.607122421264648, 999.0009765625, 0.0, 0.66037505865097 0.66037505865097, 0.0, 0.0, 0.0, 0.0, 0.709639012813568 0.709639012813568, 0.0, 0.0, 16.0, 0.0, 0.0, 10.2229928970337, 0.0, 4.0, 7.34999990463257, 0.0, 4.47008466720581, 0.0, 0.0, 4.42361116409302, 0.0, 0.0, 0.359116762876511, 0.0, 0.0555555559694767, 3.24401688575745, 9.90748405456543, 0.0, 0.0598527938127518, 2.15470051765442, 0.0, 0.0, 0.0, 14.0599384307861, 0.0, 1.35113930702209, , 0.0, 0.0, 0.0277777779847383, 0.940455734729767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.453038930892944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.220227867364883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 8.0, 0.0, 32.1454849243164, 2.0, 0.0, 0.0, 0.0, 0.0, 15.3323707580566, -64771104.0, 0.0, 0.0, 0.0, 20.6647415161133, 0.0, 0.999000012874603, 28999999488.0, 0.0, 877.401062011719, 18.6647415161133, 70.0, 0.0, 0.16666667163372, 973.666687011719, 12.3323707580566, 0.0, 0.0, 0.262891709804535, 1273.98278808594, 0.0, 1134.39038085938, 601.039978027344, 1.89484846591949, 750.532104492188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111938953, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 9.96625518798828, 0.0, 0.0, 0.0, 6.75402021408081, 0.0, 0.0, 0.0, 0.910683631896973, 0.0, 10.0, 2.0, 6.03990364074707, 0.0, 4.7876935005188, 0.0, 0.0, 0.0, 0.0833333358168602, 0.0, 0.0, 3.51453518867493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.00613451004028, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.83991479873657, 0.0, 0.0, 0.0539545640349388, 0.0, 0.0, 0.0, 1.04034233093262
CCCc1ccc2OCOc2c1, -0.256348609924316, 0.0, 1.32770919799805 1.32770919799805, 0.0865051746368408, 0.0, 2.12406396865845 2.12406396865845, 0.0, -0.00201316713355482, 0.0, 2.34669089317322 2.34669089317322, -0.000186635719728656, 18.4599990844727, 0.473270982503891 0.473270982503891, 0.75, 0.0, 0.643812596797943 0.643812596797943, 0.0, 0.0, 0.0, 0.0, 0.595945954322815 0.595945954322815, 0.0, 0.0, 8.59171581268311, 0.0, 0.0, 7.16986751556396, 0.0, 3.0, 3.80622839927673, 0.0294627826660872, 4.28429269790649, 0.0, 0.0, 1.85950410366058, 0.0, 0.0, 0.235702261328697, 0.0, 0.0580769516527653, 2.93761372566223, 5.57554531097412, 0.0, 0.0647992268204689, 1.9756555557251, 0.0, 0.0, 0.0, 8.83114051818848, 0.0, 1.38513076305389, , 0.0, 0.0, 0.0138888889923692, 0.811331570148468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.448507010936737, 0.0, 2.0, 0.0, 0.0, 0.0, 0.258580714464188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 3.0, 0.0, 13.5489377975464, 1.0, 0.0, 0.0, 0.0, 0.0, 14.3283681869507, 140.0, 0.0, 0.0, 0.0, 19.1028366088867, 0.0, 0.428571432828903, 197.0, 0.117851130664349, 613.731811523438, 15.3283681869507, 60.0, 0.0, 0.234708055853844, 692.272216796875, 10.9962759017944, 0.0, 0.0, 0.310301214456558, 906.129028320312, 0.0, 735.337097167969, 493.019989013672, 1.65096366405487, 485.552154541016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 8.38890552520752, 0.0, 0.0, 0.0, 5.89817810058594, 0.0, 0.0, 0.0, 0.537457466125488, 0.5, 7.0, 0.0, 4.91881608963013, 0.0, 4.09520864486694, 0.0, 0.0, 0.0, 0.0833333358168602, 0.0, 3.0, 3.47019290924072, 0.0, 0.0, 0.0, 1.86186528205872, 0.0, 0.0, 2.41545534133911, 4.58496236801147, 0.0, 1.0, 0.0, 0.669432938098907, 0.0, 1.60457706451416, 0.0, 0.0, 0.344092339277267, 0.0, 1.0, 0.0, 1.09054040908813
Oc1ccc(cc1)N=C(C)O, -0.105715855956078, 0.0, 1.05047678947449 1.05047678947449, 0.0160901062190533, , 1.38447082042694 1.38447082042694, , -0.0116178514435887, , 1.6854807138443, -0.0537859573960304, 52.8199996948242, 0.259400397539139, 0.75, 0.0, 0.290459334850311, 0.0, , 0.0, , 0.271665543317795, 0.0, , 9.09090900421143, 0.0, 0.0, 6.15104198455811, , 2.0, 4.13265323638916, 0.0, 3.21579432487488, , , 3.26530623435974, , , 0.249071195721626, , 0.0277777779847383, 2.17541480064392, 3.30192732810974, , 0.0248451996594667, 1.14061212539673, , 0.0, , 6.29469060897827, , 0.71400249004364, , , , 0.0, 0.431203037500381, , , 0.0, 0.0, , 0.141808107495308, , , , , , 0.0676819086074829, 0.0, , 0.0, 0.0, 0.0, , , , , 0.0, , 0.0, 0.142857149243355, , 1.0, 4.0, , 12.9089260101318, 0.0, 0.0, , 0.0, , 11.9965543746948, 115.0, , , 0.0, 16.0482978820801, , 0.428571432828903, 166.0, 0.0, 492.451721191406, 12.3286466598511, 50.0, 0.0, 0.0833333358168602, 529.390014648438, 9.16246128082275, , , 0.142258897423744, 645.596069335938, , 511.763366699219, 290.029998779297, 0.965489387512207, 331.091003417969, 0.0, , 0.0, , , , , , , 0.0, 0.0, 11.0, 0.0, 0.0, , , 8.26758480072021, , 0.0, 0.0, 5.18154048919678, 0.0, , , 0.901047587394714, 0.0, 6.0, , 4.75544691085815, 0.0, 2.94016623497009, 0.0, , , 0.0, 0.0, 0.0, 2.23148417472839, , 0.0, 0.0, 0.894427180290222, 0.0, , 1.74555850028992, 4.45943164825439, , 1.0, , 1.14471423625946, 1.0, 0.788991153240204, , 0.0, 0.223567694425583, 0.0, 1.0, , 0.532657027244568
Oc1ccnc(S)n1, -0.161718457937241, 0.0, 0.741581618785858 0.741581618785858, 0.129353448748589, 0.0, 1.09341299533844 1.09341299533844, 0.0, -0.120852306485176, 0.0, 1.02022004127502 1.02022004127502, 0.0450880602002144, 84.8099975585938, 0.20674255490303 0.20674255490303, 0.333333343267441, 0.5, 0.235394597053528 0.235394597053528, 0.0, 0.0, 0.0, 0.0, 0.176258653402328 0.176258653402328, 0.0, 0.0, 6.125, 0.0, 0.0, 4.83798217773438, 0.0, 2.0, 2.51999998092651, 0.0, 2.44545483589172, 0.0, 0.0, 1.79999995231628, 0.0, 0.0, 0.191899105906487, 0.0, 0.0166666675359011, 1.61483955383301, 1.0, 0.0, 0.0298142395913601, 0.843632221221924, 2.0, 0.0, 0.0, 2.14913988113403, 0.0, 0.508315861225128, , 0.0, 0.0, 0.0, 0.229576617479324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.081989161670208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 2.0, 0.0, 15.6221981048584, 0.0, 0.0, 0.0, 0.0, 0.0, 10.666618347168, 54.0, 0.0, 0.0, 0.0, 15.8048448562622, 1.0, 0.25, 61.0, 0.0, 386.681213378906, 11.336124420166, 36.0, 0.0, 0.0833333358168602, 407.735443115234, 7.77965068817139, 0.0, 0.0, 0.16666667163372, 477.690734863281, 0.0, 323.662780761719, 88.0400009155273, 0.5, 111.346000671387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 5.98312759399414, 0.0, 0.0, 0.0, 3.78769373893738, 0.0, 0.0, 0.0, 0.577350258827209, 0.0, 1.0, 0.0, 3.37694931030273, 0.0, 2.19858479499817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73736357688904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.971404492855072, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.451184451580048, 1.0, 0.0, 0.216258510947227, 0.0, 2.0, 0.0, 0.0
CCCCC(CC)CO, -0.0340108722448349, 0.0, 0.55258584022522 0.55258584022522, -0.00637883879244328, 0.0, 0.594861328601837 0.594861328601837, 0.0, -0.00116552773397416, 0.0, 0.306186228990555 0.306186228990555, -4.08006890211254e-05, 20.2299995422363, 0.439748793840408 0.439748793840408, 1.0, 0.0, 0.402236461639404 0.402236461639404, 0.0, 0.0, 0.0, 0.0, 0.249767690896988 0.249767690896988, 0.0, 0.0, 9.0, 0.0, 0.0, 6.56009769439697, 0.0, 0.0, 6.125, 0.0, 3.95518612861633, 0.0, 0.0, 4.5, 0.0, 0.0, 0.20412415266037, 0.0, 0.0, 2.59907650947571, 4.61053943634033, 0.0, 0.0, 1.8014749288559, 0.0, 0.0, 0.0, 3.49413561820984, 0.0, 0.917309939861298, , 0.0, 0.0, 0.0, 0.497562438249588, 0.0, 0.0, 0.0, 0.0, 0.0, 0.208887293934822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 9.77446937561035, 1.0, 0.0, 0.0, 0.0, 0.0, 8.33209228515625, 74.0, 0.0, 0.0, 0.0, 8.33209228515625, 1.0, 0.5, 104.0, 0.0, 391.716217041016, 8.66418361663818, 32.0, 0.0, 0.0, 381.131378173828, 6.66418409347534, 0.0, 0.0, 0.0, 380.83154296875, 0.0, 334.722686767578, 604.010009765625, 0.0, 226.124649047852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 8.0, 0.0, 0.0, 0.0, 0.0, 7.11288404464722, 0.0, 0.0, 0.0, 4.34606504440308, 0.0, 0.0, 0.0, 0.20412415266037, 0.0, 4.0, 0.0, 2.8247504234314, 0.0, 2.12062644958496, 0.0, 0.0, 0.0, 0.0, 0.16666667163372, 5.0, 1.18972265720367, 0.0, 0.0, 0.0, 3.60465431213379, 0.0, 0.0, 0.577350258827209, 4.16992521286011, 0.0, 2.0, 0.0, 0.70710676908493, 0.0, 0.288675129413605, 0.0, 0.0, 0.0831926763057709, 0.0, 3.0, 0.0, 0.0
N=c1[nH]c(N)c2nc(c3ccccc3)c(=N)nc2[nH]1, -0.21473440527916, 0.0, 3.07395315170288 3.07395315170288, 0.047510389238596, 0.0, 5.23067235946655 5.23067235946655, 0.0, -0.0115971807390451, 2.0, 7.55215978622437 7.55215978622437, 0.0453956425189972, 121.839996337891, 1.17085099220276 1.17085099220276, 1.0, 2.18224716186523, 1.62696886062622 1.62696886062622, 0.0, 0.0, 0.0, 0.0, 1.97110533714294 1.97110533714294, 0.0, 0.0, 13.9591836929321, 0.0, 0.0, 10.2735023498535, 0.0, 1.0, 5.78000020980835, 0.0, 6.18140935897827, 0.0, 0.0, 2.88000011444092, 0.0, 0.0, 0.578846037387848, 0.0, 0.0801875367760658, 4.7612886428833, 6.08364343643188, 0.0, 0.118465080857277, 3.44855713844299, 0.0, 0.0, 0.0, 8.4934778213501, 0.0, 2.51151442527771, , 0.0, 0.0, 0.0939324945211411, 1.75686252117157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.997799277305603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55283260345459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 2.0, 5.0, 0.0, 21.5199165344238, 1.0, 0.0, 0.0, 0.0, 0.0, 22.8280372619629, 307.0, 0.0, 0.0, 0.0, 33.8217811584473, 0.0, 0.5, 670.0, 0.0, 1365.42236328125, 35.1265335083008, 102.0, 0.0, 0.213173180818558, 1621.07409667969, 31.1541519165039, 0.0, 0.0, 0.40759339928627, 2306.42822265625, 4.0, 2340.3525390625, 1102.06994628906, 8.66150188446045, 1886.13647460938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.57235711812973, 4.0, 31.0, 3.76302933692932, 0.0, 0.0, 0.0, 13.4054126739502, 0.0, 0.0, 0.0, 9.14786720275879, 0.0, 0.0, 0.0, 1.36557853221893, 0.0, 7.0, 1.0, 8.48842716217041, 0.0, 7.0207691192627, 0.0, 0.0, 0.0, 0.328532844781876, 0.0, 0.0, 6.17600011825562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.92845678329468, 5.24792766571045, 0.0, 0.0, 0.0, 0.0, 1.0, 3.52726078033447, 0.0, 0.0, 0.326414585113525, 0.0, 2.0, 0.0, 2.1840455532074
