SMILES,naAromAtom,nAtom,nAtomLC,nRotB,nB,nAromBond,LipinskiFailures,ALogP,MLogP,XLogP,AMR,ALogp2,nAtomLAC,nHBDon,nAtomP,LipinksiFailures
InChI%3D1S%2FC5H6O2%2Fc6-4-5-2-1-3-7-5%2Fh1-3%2C6H%2C4H2, 5.0, 13.0, 2.0, 1.0, 7.0, 5.0, 0.0, -0.602800011634827, 1.78999996185303, 0.382999986410141, 8.89589977264404, 0.363367825746536, 0.0, 1.0, 5.0, 
InChI%3D1S%2FC7H14N2O%2Fc1-7%282%294-5-8-9%283%296-10%2Fh5-7H%2C4H2%2C1-3H3%2Fb8-5%2B, 0.0, 24.0, 10.0, 4.0, 9.0, 0.0, 0.0, -0.0278999991714954, 1.89999997615814, 1.88100004196167, 40.8586006164551, 0.000778410001657903, 4.0, 0.0, 5.0, 
InChI%3D1S%2FC16H15NO2%2Fc17-15-11-5-4-10-14%2815%2916%2818%2919-12-6-9-13-7-2-1-3-8-13%2Fh1-11H%2C12%2C17H2%2Fb9-6%2B, 12.0, 34.0, 6.0, 5.0, 20.0, 12.0, 1.0, -0.361600011587143, 2.89000010490417, 6.27099990844727, 25.5445995330811, 0.130754560232162, 3.0, 1.0, 10.0, 
InChI%3D1S%2FC6H9NO6%2Fc8-4%289%291-7%282-5%2810%2911%293-6%2812%2913%2Fh1-3H2%2C%28H%2C8%2C9%29%28H%2C10%2C11%29%28H%2C12%2C13%29, 0.0, 22.0, 13.0, 6.0, 12.0, 0.0, 0.0, -1.31159996986389, 1.35000002384186, -1.79100000858307, 38.2419013977051, 1.72029459476471, 2.0, 3.0, 3.0, 
InChI%3D1S%2FC10H12O%2Fc1-3-4-9-5-7-10%2811-2%298-6-9%2Fh3%2C5-8H%2C1%2C4H2%2C2H3, 6.0, 23.0, 3.0, 3.0, 11.0, 6.0, 0.0, 0.976899981498718, 2.45000004768372, 3.65799999237061, 22.2175998687744, 0.954333603382111, 3.0, 0.0, 7.0, 
InChI%3D1S%2FC24H29ClO4%2Fc1-12%2826%2924%2829-13%282%2927%298-6-16-14-10-20%2825%2919-11-21%2828%2915-9-18%2815%2923%2819%2C4%2917%2814%295-7-22%2816%2C24%293%2Fh10-11%2C14-18H%2C5-9H2%2C1-4H3%2Ft14%3F%2C15%3F%2C16-%2C17-%2C18-%2C22-%2C23-%2C24-%2Fm0%2Fs1, 0.0, 58.0, 4.0, 3.0, 33.0, 0.0, 0.0, 1.27230000495911, 3.54999995231628, 3.28200006484985, 111.438301086426, 1.61874723434448, 2.0, 0.0, 6.0, 
InChI%3D1S%2FC6H8N2O.2ClH%2Fc7-4-1-2-6%289%295%288%293-4%3B%3B%2Fh1-3%2C9H%2C7-8H2%3B2%2A1H, 6.0, 21.0, 0.0, 0.0, 9.0, 6.0, 0.0, -1.96010005474091, 1.57000005245209, 1.22599995136261, 11.0087995529175, 3.84199190139771, 0.0, 3.0, 9.0, 
InChI%3D1S%2FC2H2Cl2%2Fc1-2%283%294%2Fh1H2, 0.0, 6.0, 4.0, 0.0, 3.0, 0.0, 0.0, 1.68799996376038, 1.46000003814697, 1.93299996852875, 20.460599899292, 2.84934401512146, 0.0, 0.0, 2.0, 
InChI%3D1S%2FC24H31Cl2N5O7%2Fc1-2-14-21%2835%2930-16%2810-32%2922%2836%2929-15%2812-6-4-3-5-7-12%298-18%2834%2927-17%2811-33%2924%2838%2931-9-13%2825%2919%2826%2920%2831%2923%2837%2928-14%2Fh3-7%2C13-17%2C19-20%2C32-33H%2C2%2C8-11H2%2C1H3%2C%28H%2C27%2C34%29%28H%2C28%2C37%29%28H%2C29%2C36%29%28H%2C30%2C35%29, 6.0, 69.0, 2.0, 4.0, 40.0, 6.0, 2.0, -1.45200002193451, 2.55999994277954, 1.83000004291534, 108.595100402832, 2.10830402374268, 0.0, 6.0, 6.0, 
InChI%3D1S%2FC15H23ClO4S%2Fc1-12%2820-21%2817%2919-10-9-16%2911-18-14-7-5-13%286-8-14%2915%282%2C3%294%2Fh5-8%2C12H%2C9-11H2%2C1-4H3, 6.0, 44.0, 11.0, 9.0, 21.0, 6.0, 0.0, 1.7257000207901, 2.45000004768372, 3.91400003433228, 61.6603012084961, 2.97804045677185, 3.0, 0.0, 7.0, 
InChI%3D1S%2FC8H10N2S%2Fc1-2-7-5-6%288%289%2911%293-4-10-7%2Fh3-5H%2C2H2%2C1H3%2C%28H2%2C9%2C11%29, 6.0, 21.0, 2.0, 2.0, 11.0, 6.0, 0.0, 0.308999985456467, 2.00999999046326, 2.31500005722046, 23.7005004882812, 0.0954810008406639, 2.0, 1.0, 8.0, 
InChI%3D1S%2FC11H14N6O5%2Fc1-16%2815-21%299-6-10%2813-3-12-9%2917%284-14-6%2911-8%2820%297%2819%295%282-18%2922-11%2Fh3-5%2C7-8%2C11%2C18-20H%2C2H2%2C1H3%2Ft5%3F%2C7-%2C8-%2C11%3F%2Fm1%2Fs1, 6.0, 36.0, 4.0, 4.0, 24.0, 10.0, 0.0, -1.54069995880127, 1.46000003814697, -1.51800000667572, 44.6481018066406, 2.37375640869141, 0.0, 4.0, 11.0, 
InChI%3D1S%2FC10H9Cl4O4P%2Fc1-16-19%2815%2C17-2%2918-10%285-11%296-3-8%2813%299%2814%294-7%286%2912%2Fh3-5H%2C1-2H3, 6.0, 28.0, 10.0, 5.0, 19.0, 6.0, 0.0, 2.65429997444153, 1.57000005245209, 3.46000003814697, 53.5253982543945, 7.0453085899353, 2.0, 0.0, 13.0, 
InChI%3D1S%2FC6H7ClN2%2Fc7-5-2-1-4%288%293-6%285%299%2Fh1-3H%2C8-9H2, 6.0, 16.0, 0.0, 0.0, 9.0, 6.0, 0.0, -0.755500018596649, 1.78999996185303, 0.832000017166138, 14.0598001480103, 0.570780277252197, 0.0, 2.0, 8.0, 
InChI%3D1S%2FC17H13N3O3%2Fc1-11-6-8-14%2815%2810-11%2920%2822%2923%2918-19-17-13-5-3-2-4-12%2813%297-9-16%2817%2921%2Fh2-10%2C21H%2C1H3%2Fb19-18%2B, 16.0, 36.0, 2.0, 3.0, 25.0, 17.0, 1.0, 0.13510000705719, 2.67000007629395, 6.59000015258789, 10.9525003433228, 0.0182520095258951, 0.0, 1.0, 22.0, 
InChI%3D1S%2FC4H8O2%2Fc1-2-6-4-3-5-1%2Fh1-4H2, 0.0, 14.0, 0.0, 0.0, 6.0, 0.0, 0.0, -0.261799991130829, 1.67999994754791, -0.379999995231628, 22.0869998931885, 0.0685392394661903, 0.0, 0.0, 0.0, 
InChI%3D1S%2FC6H5NO2%2Fc8-7%289%296-4-2-1-3-5-6%2Fh1-5H, 6.0, 14.0, 3.0, 1.0, 9.0, 6.0, 0.0, -0.0465999990701675, 1.78999996185303, 2.89400005340576, 2.88579988479614, 0.00217155995778739, 0.0, 0.0, 9.0, 
InChI%3D1S%2FC11H14N2O4%2Fc12-10%2814%2916-6-9%287-17-11%2813%2915%298-4-2-1-3-5-8%2Fh1-5%2C9H%2C6-7H2%2C%28H2%2C12%2C14%29%28H2%2C13%2C15%29, 6.0, 31.0, 11.0, 7.0, 17.0, 6.0, 0.0, 0.655499994754791, 2.00999999046326, 4.34600019454956, 31.8826007843018, 0.42968025803566, 3.0, 4.0, 6.0, 
InChI%3D1S%2FC5H10Br2O2%2Fc6-1-5%282-7%2C3-8%294-9%2Fh8-9H%2C1-4H2, 0.0, 19.0, 9.0, 4.0, 8.0, 0.0, 0.0, 0.533599972724915, 1.57000005245209, 1.20200002193451, 43.7966995239258, 0.284728974103928, 3.0, 2.0, 0.0, 
InChI%3D1S%2FC3H6N2S%2Fc6-3-4-1-2-5-3%2Fh1-2H2%2C%28H2%2C4%2C5%2C6%29, 0.0, 12.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.351799994707108, 1.46000003814697, 0.122000001370907, 26.6289005279541, 0.123763240873814, 0.0, 1.0, 3.0, 
InChI%3D1S%2FC8H11N.ClH%2Fc1-6-3-4-8%289%297%282%295-6%3B%2Fh3-5H%2C9H2%2C1-2H3%3B1H, 6.0, 22.0, 0.0, 0.0, 9.0, 6.0, 0.0, 0.534099996089935, 2.11999988555908, 2.92400002479553, 15.226300239563, 0.285262823104858, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC11H8N2O5%2Fc12-11%2814%298%289-2-1-5-17-9%296-7-3-4-10%2818-7%2913%2815%2916%2Fh1-6H%2C%28H2%2C12%2C14%29, 10.0, 26.0, 5.0, 4.0, 19.0, 10.0, 0.0, -0.164199993014336, 1.89999997615814, 2.62199997901917, 23.6989002227783, 0.0269616395235062, 3.0, 2.0, 18.0, 
InChI%3D1S%2FC11H16O2%2Fc1-11%282%2C3%299-7-8%2813-4%295-6-10%289%2912%2Fh5-7%2C12H%2C1-4H3, 6.0, 29.0, 3.0, 2.0, 13.0, 6.0, 0.0, 1.04410004615784, 2.45000004768372, 3.18400001525879, 29.0072002410889, 1.09014475345612, 0.0, 1.0, 8.0, 
InChI%3D1S%2FC12H8Cl6O%2Fc13-8-9%2814%2911%2816%295-3-1-2%286-7%283%2919-6%294%285%2910%288%2C15%2912%2811%2C17%2918%2Fh2-7H%2C1H2, 0.0, 27.0, 0.0, 0.0, 23.0, 0.0, 0.0, 2.33809995651245, 2.00999999046326, 3.00500011444092, 76.1249008178711, 5.46671152114868, 0.0, 0.0, 2.0, 
InChI%3D1S%2FC14H9Cl5O%2Fc15-11-5-1-9%282-6-11%2913%2820%2C14%2817%2C18%2919%2910-3-7-12%2816%298-4-10%2Fh1-8%2C20H, 12.0, 29.0, 6.0, 3.0, 21.0, 12.0, 1.0, 2.43160009384155, 2.33999991416931, 6.1100001335144, 37.0377998352051, 5.91267871856689, 2.0, 1.0, 6.0, 
InChI%3D1S%2FC3H4Cl2%2Fc4-2-1-3-5%2Fh1-2H%2C3H2%2Fb2-1%2B, 0.0, 9.0, 5.0, 1.0, 4.0, 0.0, 0.0, 1.51820003986359, 1.57000005245209, 2.09899997711182, 25.2765998840332, 2.30493116378784, 3.0, 0.0, 2.0, 
InChI%3D1S%2FC5H12N2O%2Fc1-2-3-4-7%286%295-8%2Fh5H%2C2-4%2C6H2%2C1H3, 0.0, 20.0, 8.0, 4.0, 7.0, 0.0, 0.0, -1.81229996681213, 1.67999994754791, -0.280000001192093, 30.5121002197266, 3.28443121910095, 4.0, 1.0, 4.0, 
InChI%3D1S%2FC12H14N2O2%2Fc1-2-12%289-6-4-3-5-7-9%2910%2815%2913-8-14-11%2812%2916%2Fh3-7H%2C2%2C8H2%2C1H3%2C%28H%2C13%2C15%29%28H%2C14%2C16%29, 6.0, 30.0, 2.0, 2.0, 17.0, 6.0, 0.0, -1.25660002231598, 2.33999991416931, 3.51799988746643, 32.5567016601562, 1.57904350757599, 2.0, 2.0, 6.0, 
InChI%3D1S%2FC18H20O2%2Fc1-3-17%2813-5-9-15%2819%2910-6-13%2918%284-2%2914-7-11-16%2820%2912-8-14%2Fh5-12%2C19-20H%2C3-4H2%2C1-2H3, 12.0, 40.0, 6.0, 4.0, 21.0, 12.0, 1.0, -0.230199992656708, 3.22000002861023, 5.66200017929077, 33.7085990905762, 0.0529920384287834, 6.0, 2.0, 16.0, 
InChI%3D1S%2FC4H5Cl%2Fc1-3-4%282%295%2Fh3H%2C1-2H2, 0.0, 10.0, 5.0, 1.0, 4.0, 0.0, 0.0, 1.78369998931885, 1.78999996185303, 1.68900001049042, 25.0105991363525, 3.18158578872681, 4.0, 0.0, 4.0, 
InChI%3D1S%2FC24H38O4%2Fc1-5-9-13-19%287-3%2917-27-23%2825%2921-15-11-12-16-22%2821%2924%2826%2928-18-20%288-4%2914-10-6-2%2Fh11-12%2C15-16%2C19-20H%2C5-10%2C13-14%2C17-18H2%2C1-4H3, 6.0, 66.0, 11.0, 16.0, 28.0, 6.0, 2.0, -1.78279995918274, 3.66000008583069, 9.04199981689453, 77.5813980102539, 3.17837572097778, 7.0, 0.0, 12.0, 
InChI%3D1S%2FC8H10%2Fc1-2-8-6-4-3-5-7-8%2Fh3-7H%2C2H2%2C1H3, 6.0, 18.0, 2.0, 1.0, 8.0, 6.0, 0.0, 0.30689999461174, 2.33999991416931, 4.9539999961853, 10.3505001068115, 0.0941876098513603, 2.0, 0.0, 6.0, 
InChI%3D1S%2FC7H9N3O%2Fc8-7%2811%2910-9-6-4-2-1-3-5-6%2Fh1-5%2C9H%2C%28H3%2C8%2C10%2C11%29, 6.0, 20.0, 5.0, 3.0, 11.0, 6.0, 0.0, -0.494899988174438, 1.78999996185303, 3.25300002098083, 14.2775001525879, 0.244926005601883, 0.0, 4.0, 11.0, 
InChI%3D1S%2FC4H7Cl%2Fc1-4%282%293-5%2Fh1%2C3H2%2C2H3, 0.0, 12.0, 5.0, 1.0, 4.0, 0.0, 0.0, 1.90980005264282, 1.78999996185303, 1.24100005626678, 24.7569999694824, 3.64733600616455, 3.0, 0.0, 2.0, 
InChI%3D1S%2FC6Cl5NO2%2Fc7-1-2%288%294%2810%296%2812%2813%2914%295%2811%293%281%299, 6.0, 14.0, 2.0, 1.0, 14.0, 6.0, 0.0, 3.67490005493164, 1.24000000953674, 3.16300010681152, 30.9638004302979, 13.5048904418945, 0.0, 0.0, 9.0, 
InChI%3D1S%2FC12H13N3O%2Fc13-8-1-3-9%284-2-8%2916-10-5-6-11%2814%2912%2815%297-10%2Fh1-7H%2C13-15H2, 12.0, 29.0, 0.0, 2.0, 17.0, 12.0, 0.0, -2.40380001068115, 2.33999991416931, 1.59399998188019, 14.285400390625, 5.77825450897217, 0.0, 3.0, 16.0, 
InChI%3D1S%2FC12H11Cl2NO%2Fc1-4-12%282%2C3%2915-11%2816%298-5-9%2813%297-10%2814%296-8%2Fh1%2C5-7H%2C2-3H3%2C%28H%2C15%2C16%29, 6.0, 27.0, 8.0, 2.0, 16.0, 6.0, 0.0, 2.76600003242493, 2.33999991416931, 3.50300002098083, 41.2397994995117, 7.65075588226318, 4.0, 1.0, 9.0, 
InChI%3D1S%2FC15H13NO%2Fc1-10%2817%2916-13-6-7-15-12%289-13%298-11-4-2-3-5-14%2811%2915%2Fh2-7%2C9H%2C8H2%2C1H3%2C%28H%2C16%2C17%29, 12.0, 30.0, 4.0, 1.0, 19.0, 12.0, 1.0, 0.384499996900558, 2.89000010490417, 5.80700016021729, 18.5018005371094, 0.147840246558189, 2.0, 1.0, 15.0, 
InChI%3D1S%2FC17H22N2O.C4H6O4%2Fc1-17%2820-14-13-19%282%293%2C15-9-5-4-6-10-15%2916-11-7-8-12-18-16%3B5-3%286%291-2-4%287%298%2Fh4-12H%2C13-14H2%2C1-3H3%3B1-2H2%2C%28H%2C5%2C6%29%28H%2C7%2C8%29, 12.0, 56.0, 8.0, 9.0, 28.0, 12.0, 0.0, -0.168500006198883, 3.0, 3.78900003433228, 56.907398223877, 0.0283922497183084, 4.0, 2.0, 6.0, 
InChI%3D1S%2FC6H11IO3%2Fc1-4%287%296-9-3-5%282-8%2910-6%2Fh4-6%2C8H%2C2-3H2%2C1H3, 0.0, 21.0, 2.0, 2.0, 10.0, 0.0, 0.0, 0.757499992847443, 1.67999994754791, 0.722000002861023, 45.0453987121582, 0.57380622625351, 0.0, 1.0, 0.0, 
InChI%3D1S%2FC12H11ClN2O5S%2Fc13-9-5-10%2815-6-7-2-1-3-20-7%298%2812%2816%2917%294-11%289%2921%2814%2C18%2919%2Fh1-5%2C15H%2C6H2%2C%28H%2C16%2C17%29%28H2%2C14%2C18%2C19%29, 11.0, 32.0, 3.0, 5.0, 22.0, 11.0, 0.0, -0.994899988174438, 1.78999996185303, 0.88400000333786, 33.6077995300293, 0.989826023578644, 0.0, 3.0, 14.0, 
InChI%3D1S%2FC8H12N4O5%2Fc9-7-10-2-12%288%2816%2911-7%296-5%2815%294%2814%293%281-13%2917-6%2Fh2-6%2C13-15H%2C1H2%2C%28H2%2C9%2C11%2C16%29%2Ft3%3F%2C4-%2C5-%2C6%3F%2Fm1%2Fs1, 0.0, 33.0, 2.0, 2.0, 18.0, 0.0, 1.0, -1.73510003089905, 1.35000002384186, -1.72200000286102, 51.6804008483887, 3.01057195663452, 0.0, 7.0, 4.0, 
InChI%3D1S%2FC11H10N4%2Fc1-15-9-5-4-8-7%283-2-6-13-8%2910%289%2914-11%2815%2912%2Fh2-6H%2C1H3%2C%28H2%2C12%2C14%29, 10.0, 25.0, 0.0, 0.0, 17.0, 11.0, 0.0, -0.36719998717308, 2.23000001907349, 2.85199999809265, 16.8964004516602, 0.134835839271545, 0.0, 2.0, 14.0, 
InChI%3D1S%2FC32H24N6O16S4.2Cu.4Na%2Fc33-19-11-17%2855%2843%2C44%2945%295-15-9-25%2857%2849%2C50%2951%2929%2831%2841%2927%2815%2919%2937-35-21-3-1-13%287-23%2821%2939%2914-2-4-22%2824%2840%298-14%2936-38-30-26%2858%2852%2C53%2954%2910-16-6-18%2856%2846%2C47%2948%2912-20%2834%2928%2816%2932%2830%2942%3B%3B%3B%3B%3B%3B%2Fh1-12%2C39-42H%2C33-34H2%2C%28H%2C43%2C44%2C45%29%28H%2C46%2C47%2C48%29%28H%2C49%2C50%2C51%29%28H%2C52%2C53%2C54%29%3B%3B%3B%3B%3B%3B%2Fq%3B2%2A%2B2%3B4%2A%2B1%2Fp-8%2Fb37-35-%2C38-36-%3B%3B%3B%3B%3B%3B, 32.0, 80.0, 3.0, 9.0, 63.0, 34.0, 1.0, , 1.46000003814697, -0.448000013828278, , , 0.0, 2.0, 58.0, 
InChI%3D1S%2FC4H6N2%2Fc1-4-5-2-3-6-4%2Fh2-3H%2C1H3%2C%28H%2C5%2C6%29, 0.0, 11.0, 0.0, 0.0, 6.0, 5.0, 0.0, 0.0513000003993511, 1.67999994754791, 0.535000026226044, 5.89870023727417, 0.00263168988749385, 0.0, 2.0, 0.0, 
InChI%3D1S%2FC16H11N3O6.K%2Fc1-18-8-12%2816%2821%2922%2914%2820%2911-6-3-9%2817-15%2811%2918%292-4-10-5-7-13%2825-10%2919%2823%2924%3B%2Fh2-8H%2C1H3%2C%28H%2C21%2C22%29%3B%2Fq%3B%2B1%2Fp-1%2Fb4-2%2B%3B, 11.0, 38.0, 3.0, 4.0, 27.0, 11.0, 0.0, , 2.11999988555908, 1.25999999046326, , , 2.0, 0.0, 19.0, 
InChI%3D1S%2FC4H8Cl2O%2Fc5-1-3-7-4-2-6%2Fh1-4H2, 0.0, 15.0, 7.0, 4.0, 6.0, 0.0, 0.0, 1.38090002536774, 1.57000005245209, 1.54999995231628, 31.6991004943848, 1.90688478946686, 2.0, 0.0, 0.0, 
InChI%3D1S%2FC6H4F4N2.2ClH%2Fc7-1-2%288%295%2811%294%2810%296%2812%293%281%299%3B%3B%2Fh11-12H2%3B2%2A1H, 6.0, 20.0, 0.0, 0.0, 12.0, 6.0, 0.0, 0.418999999761581, 1.24000000953674, 1.59599995613098, 11.9342002868652, 0.175560995936394, 0.0, 2.0, 8.0, 
InChI%3D1S%2FC8H11N.ClH%2Fc1-6-3-4-7%282%298%289%295-6%3B%2Fh3-5H%2C9H2%2C1-2H3%3B1H, 6.0, 22.0, 0.0, 0.0, 9.0, 6.0, 0.0, 0.534099996089935, 2.11999988555908, 2.92400002479553, 15.226300239563, 0.285262823104858, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC9H13N.ClH%2Fc1-6-4-7%282%299%2810%298%283%295-6%3B%2Fh4-5H%2C10H2%2C1-3H3%3B1H, 6.0, 25.0, 0.0, 0.0, 10.0, 6.0, 0.0, 1.17610001564026, 2.23000001907349, 3.03600001335144, 20.7283992767334, 1.38321125507355, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC6H6Cl6%2Fc7-1-2%288%294%2810%296%2812%295%2811%293%281%299%2Fh1-6H, 0.0, 18.0, 0.0, 0.0, 12.0, 0.0, 0.0, 4.16340017318726, 1.46000003814697, 3.83400011062622, 54.0810012817383, 17.3339004516602, 0.0, 0.0, 0.0, 
InChI%3D1S%2FC6H11N2O4PS3%2Fc1-10-5-7-8%286%289%2916-5%294-15-13%2814%2C11-2%2912-3%2Fh4H2%2C1-3H3, 0.0, 29.0, 8.0, 6.0, 16.0, 0.0, 0.0, 2.28909993171692, 1.01999998092651, 1.46399998664856, 70.3099975585938, 5.2399787902832, 0.0, 1.0, 4.0, 
