STRUCTURE_SMILES,LOGINV_MRDD_mmol
Oc4cc5CC[C@@H]1[C@H](CC[C@]2(C)[C@H](CC[C@@H]12)OC(=O)CCC3CCCC3)c5cc4,2.8993413547003
C2=CC(C(C1=CC=C(Br)C=C1)CCN(C)C)=NC=C2,2.90205657619119
C1=CC=C3C(=C1)N(CCCN2CCN(C)CC2)C4=C(S3)C=CC(SCC)=C4,2.90267260321109
O=[C@](O)[C@H]2N(C([C@H](C)N[C@H]([C@@](OCC)=O)CCC3=CC=CC=C3)=O)[C@@]1([H])CCCC[C@@]([H])1C2,2.90728343267824
C2(C(=O)NC1=CC=C(C(F)(F)F)C=C1)C=NOC=2C,2.90925279550499
CC(C)(C)c1cc(O)ccc1O,2.91964544393229
C1=C(N(=O)=O)C=C3C(=C1)NC(=O)CN=C3C2=CC=CC=C2,2.92667321961068
C3N(C)CCC(OC(C1=CC=CC=C1)C2=CC=CC=C2)C3,2.92686754360411
C5=CC=CC(C)=C5S(=O)(=O)NC(=O)C4=CC=C(CC1=CN(C)C3=C1C=C(NC(=O)OC2CCCC2)C=C3)C(OC)=C4,2.93605170168957
C3=CC=CC(C(O)(CCN1CCCC1)C2CCCCC2)=C3,2.93610245698233
C1(Cl)=C(Cl)C=CC(NC(=N)NC(=N)NC(C)C)=C1,2.93721402748777
CC(C)(C)[C@@](C)(O)[C@H]7C[C@]53CC[C@]7(OC)[C@@H]1Oc6c2c(C[C@H]5N(CC[C@@]123)CC4CC4)ccc6O,2.94318457283089
CCCCCCCCCCC(=O)O[C@H]2CC[C@H]3[C@@H]4CCc1cc(O)ccc1[C@H]4CC[C@]23C,2.94513151668784
C1=CC=C3C(=C1)C(=CCCN2CCN(C)CC2)C4=C(S3)C=CC(S(=O)(=O)N(C)C)=C4,2.94804626255112
CC(C)(C)NCC(O)C1=CC(O)=CC(=C1)O,2.95479072546887
NC1=C2C(=NC(=N1)N)N=CC(=N2)CN(C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C,2.95850587786321
O=C2C1=NC3=C(C=C(C)C(C)=C3)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=NC(N2)=O,2.96032215108941
[C@]34([C@@H]1[C@H]([C@H]2[C@](CC1)([C@](O)(C)CC2)C)CC[C@H]3CC(OC4)=O)C,2.96390079499356
C1=C(Cl)C=C3C(=C1)N(CC#C)C(=O)CN=C3C2=CC=CC=C2,2.96717907739919
C1(OC)=C(OC)C=C2C(=C1)C3N(CC2)CC(C(=O)N(CC)CC)C(OC(C)=O)C3,2.98678234213561
C1C=CC2=C(C=1)C4=C(N2)C=CC=C4OCC(O)CNCCOC3=C(OC)C=CC=C3,2.98889697274146
C1=CC(COCCOC(C)C)=CC=C1OCC(O)CNC(C)C,2.99003075454883
OCC(=O)[C@@]2(O)[C@H](C)C[C@H]3[C@@H]4C[C@H](F)\C1=C\C(=O)\C=C/[C@]1(C)[C@H]4[C@@H](O)C[C@]23C,2.99173658471842
O[C@@H]([C@@H]1O\C(=C/[C@H](NC(N)=N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)CO,2.99909891554598
C1=CC=C3C(=C1)N(CCCN2CCN(CCO)CC2)C4=C(S3)C=CC(Cl)=C4,3.0042876609025
O1CC3=C(C(=CCCN(C)C)C2=C1C=CC(CC(O)=O)=C2)C=CC=C3,3.00571657379973
C1(OC)=CC=C(OC)C(C(O)CNC(=O)CN)=C1,3.00737615648453
[Cl-].[Cl-].Oc7ccc1cc7Oc6cc5c(CC[NH+](C)[C@H]5Cc4ccc(Oc3c2c(CC[N+](C)(C)[C@@H]2C1)cc(OC)c3O)cc4)cc6OC,3.00943253418954
OP(O)(=O)OC[C@H]3O[C@@H](n2cnc1c(N)ncnc12)[C@@H](O)[C@@H]3O,3.01816202643582
OC1=C(C)C=C(O)C2=CC=CC=C12,3.01832145777704
C1=C(Cl)C=C3C(=C1)N(CCO)C(=O)C(O)N=C3C2=CC=CC=C2F,3.02007753314498
O=[N+]([O-])OCCN(CCO[N+]([O-])=O)CCO[N+]([O-])=O,3.02708359340271
C(O)(C(=O)OCC#CCN(CC)CC)(C1=CC=CC=C1)C2CCCCC2,3.03081533949829
C/1(=C(/C(=O)c2c(C\1=O)cccc2)C)C/C=C(/CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C,3.03374739814218
C2(C)=C(C(=O)OC)C(C1=CC=CC(N(=O)=O)=C1)C(C(=O)OCC)=C(C)N2,3.03429379093995
CC(=O)OCC(=O)[C@@]2(O)[C@H](C)C[C@H]3[C@@H]4C[C@H](F)\C1=C\C(=O)\C=C/[C@]1(C)[C@H]4[C@@H](O)C[C@]23C,3.03592753371833
O=C(O[C@@H]2C[C@@H](CC3)[N@@+](CCC4=CC=C(OCCCC)C=C4)(C)[C@H]3C2)[C@H](CO)C1=CC=CC=C1.[Br-],3.0386481339048
C2C=C(C1=CSC(SCC(O)CNC(C)(C)C)=N1)SC=2C(=O)N,3.04756267580365
C2=C(Cl)C=CC(C1(C(N(C)C)CC(C)C)CCC1)=C2,3.04898226086921
C#CCN(C)[C@H](C)CC1=CC=CC=C1,3.04977673832457
COc1cc(cc(OC)c1OC)C[C@@H]2NCCc3cc(O)c(O)cc23,3.0611880268486
C2(C)=C(C(=O)OCC)C(C1=CC=CC(Cl)=C1Cl)C(C(=O)OC)=C(C)N2,3.06217389234474
C1(OC)=C(OC)C=C4C(=C1)C(N)=NC(N3CCN(C(=O)C2CCCO2)CC3)=N4,3.06575226383127
O=C2C1=C(CCC2)C(OCC(O)CNC(C)(C)C)=CC=C1,3.06652762973682
O=C(N2CCCC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)[C@H](C)CN1CCOCC1,3.07143280295416
C=CC[C@]2(O)CC[C@H]3[C@@H]4CC\C1=C\CCC[C@@H]1[C@H]4CC[C@]23C,3.07987293139497
CN1C2=CC=C(C=C2C(=NC(C1=O)O)C3=CC=CC=C3)Cl,3.08025681861763
C3CC(C(O)(CCN1CCCCC1)C2=CC=CC=C2)CCC3,3.08129867562292
C3=CC=CC=C3C2(N1CCCCC1)CCCCC2,3.08526756036941
Oc3ccc4C[C@H]1N(CC[C@@]2(CCCC[C@@]12O)c4c3)CC5CCC5,3.08864760619831
C2(N1CCN(C)CC1)=NC4=C(NC3=C2C=C(C)S3)C=CC=C4,3.09681619526728
N1([C@@H](C[C@H]2[C@@H]1CCC2)C(=O)O)C([C@@H](N[C@H](C(=O)OCC)CCc3ccccc3)C)=O,3.09718180411466
O=C(N(CC)C)OC1=CC([C@H](C)N(C)C)=CC=C1,3.09749449259583
C1=C(O)C(O)=CC(C(O)CNC(C)C)=C1,3.10209582940013
C1(S(N)(=O)=O)=C(C(F)(F)F)C=C3C(=C1)S(=O)(=O)NC(CC2=CC=CC=C2)N3,3.10226531292357
C4=CC=C(C(O)(C(=O)OC1C[N+]2(C)CCC1CC2)C3=CC=CC=C3)C=C4.[Br-],3.11339197313281
C1=CC=C3C(=C1)N(CCCN2CCN(CCO)CC2)C4=C(S3)C=CC(C(F)(F)F)=C4,3.11855521503346
C4=CC=CC(C3(C(=O)OCC)CCN(CCC(C#N)(C1=CC=CC=C1)C2=CC=CC=C2)CC3)=C4,3.13325811040439
C1(=O)C=C(C)C2=C(O1)C(C)=C3C(=C2)C=C(C)O3,3.13568152863211
S2C4=C(N=C(N1CCN(C)CC1)C3=C2C=CC(Cl)=C3)C=CC=C4,3.13845885186103
C1=CC=C4C(=C1)N(C3CCN(CCCC(=O)C2=CC=C(F)C=C2)CC=3)C(=O)N4,3.13979597680122
C1(S(N)(=O)=O)=C(Cl)C=C2C(=C1)S(=O)(=O)NC(CC(C)C)N2,3.1508735945599
C1C(=NNC(N)=N)C=CC(=NNC(N)=S)C=1,3.15255352111669
C3=CC(C(C1=CC=C(OC(C)=O)C=C1)C2=CC=C(OC(C)=O)C=C2)=NC=C3,3.16003684342332
OC3=CC1=C(C=C3)C[C@]2([H])CCCCC[C@](C)1[C@H]2N,3.16708715022445
C1=C(CCC(=O)OC)C=CC(OCC(O)CNC(C)C)=C1,3.16934226865832
C1=C(CS(=O)(=O)NC)C=C2C(=C1)NC=C2CCN(C)C,3.1693811421956
ClCCN(C1=CC=C(C=C1)CCCC(=O)O)CCCl,3.18214663116817
[Na+].[O-]S(=O)(=O)CCCC[N+]=6c2ccc1ccccc1c2C(C)(C)C=6/C=C/C=C/C=C/C=C5\N(CCCCS([O-])(=O)=O)c4ccc3ccccc3c4C5(C)C,3.19031087955518
C1(O)=C(O)C(C(C)C)=C4C(=C1C=O)C(O)=C(C2=C(C)C=C3C(=C2O)C(C=O)=C(O)C(O)=C3C(C)C)C(C)=C4,3.19235009015129
C4=CC(C(O)(CCN1CCCCC1)C23CCC(C=C2)C3)=CC=C4,3.19237376164182
C1=C(C(=O)O)OC2=C(C1=O)C=C3C(=C2CCC)N(CC)C(C(O)=O)=CC3=O,3.20241672428543
C1=CC=C3C(=C1)N(CCCN2CCC(C(N)=O)CC2)C4=C(S3)C=CC(Cl)=C4,3.20623500641028
OC(=O)c4cccc5nc(OCC)n(Cc1ccc(cc1)c2ccccc2C\3=N\N=N/N/3)c45,3.21738929703767
O=C(CCCCCC)OCCN4CCN(CC4)CCCN1C(C=C3C(F)(F)F)=C(C=C3)SC2=C1C=CC=C2,3.21767447189277
C3=CC=NC(C(=CCN1CCCC1)C2=CC=C(C)C=C2)=C3,3.22193934387775
C3(C(=O)NCCC2=CC=C(S(=O)(=O)NC(=O)NN1CCCCCC1)C=C2)C=C(C)ON=3,3.22624150628811
C3=C(C)C=CC(N(CC1=NCCN1)C2=CC(O)=CC=C2)=C3,3.22653393688548
C1(OC)=C(OC)C=C5C(=C1)N=C(N4CCN(C(=O)C2OC3=C(OC2)C=CC=C3)CC4)N=C5N,3.22812254150023
O=C(CC3=CC(OCC)=C(C(O)=O)C=C3)N[C@@H](CC(C)C)C1=C(N2CCCCC2)C=CC=C1,3.22918960478777
N3=NN(CC)C(=O)N3CCN2CCC(COC)(N(C1=CC=CC=C1)C(=O)CC)CC2,3.2304668350045
[C@]243c1c(ccc(c1)O)C[C@H]([C@@H]2CCCC3)N(CC4)C,3.2344677096971
C3CCC(OC(=O)C(O)(C1=CC=CC=C1)C2=CC=CC=C2)C[N+]3(C)CC.[Br-],3.23991643473469
C1=C(Cl)C=C2C(=C1)NC(=O)CN3COCC23C4=C(Cl)C=CC=C4,3.24205824302656
C1=CC(OCC(O)CNC(C)(C)C)=C2C(=C1)NC(=O)CC2,3.24322132760311
C1=CC=C3C(=C1)OC(=O)C(C(CC(C)=O)C2=CC=C(N(=O)=O)C=C2)=C3O,3.24714498654768
O=C(CCCCCCCCC)OCCN(CC4)CCN4CCCN2C1=CC=CC=C1SC3=C2C=C(C(F)(F)F)C=C3,3.2497093493471
C3(S(=O)(=O)N)=C(OC1=CC=CC=C1)C(N2CCCC2)=CC(C(=O)O)=C3,3.25815845698527
O=C(O)CCC/C=C\C[C@@H]1[C@H]([C@H](O)C[C@@H]1O)/C=C/[C@@](CCCCC)(C)O,3.26541638268277
C1=CC=C3C(=C1)OC(=O)C(C(CC(C)=O)C2=CC=CC=C2)=C3O,3.26629635383132
C1=C(Cl)C=C3C(=C1)N4C(CN=C3C2=CC=CC=C2)=NN=C4C,3.26691148141038
O(S(=O)(=O)C)CCCCOS(=O)(C)=O,3.26761594475432
O=C(NCCC(O)=O)[C@H](O)C(C)(C)CO,3.27272398737714
C1=C(Cl)C=C3C(=C1)N(CCO)C(=O)CN4C3(C2=CC=CC=C2F)OCC4,3.27509152885984
OCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4/C=C(/Cl)\C1=C\C(=O)\C=C/[C@]1(C)[C@H]4[C@@H](O)C[C@]23C,3.27618906929041
C1=C(OC)C=C2C(=C1)C=C(C(C(C)(C)C(O)=O)CC)C=C2,3.28082940559593
C1=C(Cl)C=C3C(=C1)NC(=O)C(O)N=C3C2=CC=CC=C2Cl,3.28400240877856
C1=CC=C4C(=C1)N(CC2CN3CCC2CC3)C5=C(S4)C=CC=C5,3.28576891385752
O=C(N)C(C=C3)=CC1=C3NC2=C1C[C@H](NC)CC2,3.28923973572561
C(=O)(CCCN3CCC(N1C(=S)NC2=C1C=CC=C2)CC3)C4=CC=C(F)C=C4,3.2983168208403
O[C@@]1(CCC4=O)[C@]2([C@H]4OC3=C5O)C3=C(C=C5)C[C@H]1N(C)CC2,3.30296128769812
N2([C@@H](CC(=O)c1ccccc1)CCC[C@H]2C[C@@H](c3ccccc3)O)C,3.30549975657927
C2=CC(C(CCN(C)C)C1=CC=C(Cl)C=C1)=NC=C2,3.31514684919788
NC2=NC1=C(S2)C[C@@H](NCCC)CC1,3.32495515223932
C(C(=O)N)(CC[N+](C)(C(C)C)C(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,3.32569864761259
[Cl-].OC(c1ccccc1)(c2ccccc2)C(=O)O[C@@H]3C[C@@H]5CC[C@H](C3)[N+]45CCCC4,3.33037683645339
C1(S(N)(=O)=O)=C(Cl)C=C2C(=C1)S(=O)(=O)N(C)C(CCl)N2,3.33387225597966
C1=CC=C2C(=C1)N(CCCN(C)C)C3=C(S2)C=CC(C(C)=O)=C3,3.33773310327026
S(=O)(=O)(N)C2=C(OC1=CC=CC=C1)C(NCCCC)=CC(C(=O)O)=C2,3.33888108482269
OC(C(=O)OCCN(CC)CC)(C1=CC=CC=C1)C2=CC=CC=C2,3.33901049642094
C=1(C(\C(C(=O)OC)=C(/NC=1C)C)c3c2c(non2)ccc3)C(OC(C)C)=O,3.34711039022782
[I-].[I-].COc7ccc1cc7Oc6cc5c(CC[N+](C)(C)[C@H]5Cc4ccc(Oc3c2c(CC[N+](C)(C)[C@@H]2C1)cc(OC)c3OC)cc4)cc6OC,3.35536906914626
C4(=C1C3=C(CCC2=C1C=CC(Cl)=C2)C=CC=N3)CCN(C(=O)OCC)CC4,3.36034986249942
[N+](C)(C)(C)CCSP(=O)(OCC)OCC.[I-],3.36073968605795
N2=C(C1=CC=CC=C1Cl)C3=C(NC(=O)C2)C=CC(N(=O)=O)=C3,3.37543834799488
C\1=C/C(O[C@@H](C/C=C/C=C/C=C/C=C/[C@@H](C[C@@H]3O[C@](C[C@H](C[C@H]2O[C@H]/12)O)(C[C@@H]([C@H]3C(O)=O)O)O)O[C@@H]4O[C@@H]([C@H]([C@@H]([C@@H]4O)N)O)C)C)=O,3.38396228993265
C2=C(Cl)C(C1C(C(=O)OC)=C(C)NC(COCCN)=C1C(=O)OCC)=CC=C2,3.38887504193679
[O-]S(=O)(=O)c1ccccc1.[O-]S(=O)(=O)c1ccccc1.COc1ccc(cc1OC)CC5c6cc(OC)c(OC)cc6CC[N+]5(C)CCC(=O)OCCCCCOC(=O)CC[N+]3(C)CCc4cc(OC)c(OC)cc4C3Cc2ccc(OC)c(OC)c2,3.39566851378879
OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]3O[C@@H](n2cnc1c(N)ncnc12)[C@H](O)[C@@H]3O,3.40413299968176
Oc1ccc(cc1O)[C@@H](O)CN,3.4042176418314
ClC2=CC=[C@@](C=C2)[C@@](OCC[C@@H]3N(C)CCC3)(C)C1=CC=CC=C1,3.40931505185589
N(C(=O)NCCCl)(N=O)CCCl,3.40987002786955
F[C@]1([C@](C)2C=C3)[C@@H](O)C[C@@]([C@]([C@@](CO)=O)(O)[C@@H]4C)(C)[C@](C4)([H])[C@@]([H])1CCC2=CC3=O,3.4177053169907
OCC(=O)[C@@]4(O)[C@H](C)C[C@@H]1[C@]4(C)C[C@H](O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.41770535771331
C3=CC=C(C(O)(C1=CC=CC=C1)C2CCCCN2)C=C3,3.4271052690916
NC(=O)OCC[N+](C)(C)C.[Cl-],3.43749027600452
C1=CC=C5C(=C1)N(CC2=CC=C(F)C=C2)C(NC4CCN(CCC3=CC=C(OC)C=C3)CC4)=N5,3.43868945241729
C1=CC5=C(C=C1)N(C4CCN(CCCC(C2=CC=C(F)C=C2)C3=CC=C(F)C=C3)CC4)C(=O)N5,3.44149867692288
N1([C@@H](C[C@H]2[C@@H]1CCCC2)C(=O)O)C([C@@H](N[C@H](C(=O)OCC)CCC)C)=O,3.44254787679112
O=C(C)NCCC1=CNC2=C1C=C(OC)C=C2,3.44536363744873
C1=CC=C4C(=C1)C(=O)N(C2CCCN(C)CC2)N=C4CC3=CC=C(Cl)C=C3,3.45809626612356
[O-]S(=O)(C1=CC(S([O-])(=O)=O)=C(C2=C1C=CC(/N=N/C3=CC=C(C6=CC=C(C(C)=C6)/N=N/C5=CC=C(C4=C5O)C(S([O-])(=O)=O)=CC(S([O-])(=O)=O)=C4N)C=C3C)=C2O)N)=O.[Na+].[Na+].[Na+].[Na+],3.46019111135189
F[C@]1([C@](C)2C=C3)[C@@H](O)C[C@@]([C@]([C@@](CO)=O)(O)[C@@H]4C)(C)[C@](C4)([H])[C@@]([H])1CCC2=CC3=O,3.46189626599061
CC(=O)OCC(=O)[C@@]4(O)[C@H](C)C[C@@H]1[C@]4(C)CC(O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.46189626599061
C1=CC=C3C(=C1)CC(CCN(C)C)=C3C(C)C2=NC=CC=C2,3.46600404301003
OC([C@H](CC1=CC=C(N(CCCl)CCCl)C=C1)N)=O,3.4845848138794
CN1[C@H]2C[C@@H](OC(C4=CC=CC=C4)C3=CC=CC=C3)C[C@H]1CC2,3.48774525620836
C3=C(F)C=CC(C(=O)CCCN2CCC(O)(C1=CC(C(F)(F)F)=CC=C1)CC2)=C3,3.48831437157731
C3=CC=CC=C3N(C(=O)CC)C2CCN(CCC1=CC=CC=C1)CC2,3.49756324165583
Nc3nc(Cl)nc2c3ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,3.50164796910681
F[C@]1([C@](C)2C=C3)[C@@H](O)C[C@@]([C@]([C@@](CO)=O)(OC(CCCC)=O)[C@H]4C)(C)[C@](C4)([H])[C@@]([H])1CCC2=CC3=O,3.50204226037943
CCCCC(=O)OCC(=O)[C@@]4(O)[C@H](C)C[C@@H]1[C@]4(C)C[C@H](O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.50204226037943
C4(C(=O)O)(C1=CC=CC=C1)CCN(CCC(C#N)(C2C=CC=CC=2)C3C=CC=CC=3)CC4,3.50406095946032
O[C@@]1(CCC4=O)[C@@]([C@H]4OC2=C5O)(CC3)C2=C(C=C5)C[C@H]1N3CC=C,3.51504463587881
F[C@]1([C@](C)2C=C3)[C@@H](O)C[C@@]([C@]([C@](CO)=O)(OC(C5=CC=CC=C5)=O)[C@H]4C)(C)[C@](C4)([H])[C@@]([H])1CCC2=CC3=O,3.51988670327225
CC(C)C(=O)O[C@]4(C(=O)COC(C)=O)[C@@H](C)C[C@@H]1[C@]4(C)C[C@H](O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.52684530021729
F[C@]1([C@](C)2C=C3)[C@@H](O)C[C@@]([C@]([C@@](COC(CC)=O)=O)(OC(CC)=O)[C@H]4C)(C)[C@](C4)([H])[C@@]([H])1CCC2=CC3=O,3.52684530021729
CCC(=O)OCC(=O)[C@@]4(OC(=O)CC)[C@H](C)C[C@@H]1[C@]4(C)C[C@H](O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.52684530021729
N1=CC(CC(O)(P(O)(O)=O)P(O)(=O)O)=CC=C1,3.53131367828545
CCC(=O)OCC(=O)[C@@]4(OC(=O)CCC)[C@@H](C)C[C@@H]1[C@]4(C)C[C@H](O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.53875311399395
ClC2=CC=C1C=CC(/C=C/C3=CC=CC([C@H](SCC5(CC5)CC(O)=O)CCC4=C(C(O)(C)C)C=CC=C4)=C3)=NC1=C2,3.54531692589654
O=C(O[C@]2(C(=O)COC(C)=O)[C@H](C)C[C@H]3[C@@H]4CC\C1=C\C(=O)/C=C\[C@]1(C)[C@@]4(F)[C@@H](O)C[C@]23C)c5ccco5,3.54700790154998
C1=2c4c3c(C[C@H]1N(C)C[C@@H](C=2)C(N[C@H](CO)CC)=O)cn(c3ccc4)C,3.54833779114895
C1=C(N(=O)=O)C=C3C(=C1)N(C)C(=O)CN=C3C2=CC=CC=C2,3.5496077388099
O=C3NC(=O)SC3Cc2ccc(OCCN(C)c1ccccn1)cc2.OC(=O)/C=C\C(O)=O,3.55146735179443
c12[C@H]3[C@H](C(Oc1cc(cc2O)C(CCCCCC)(C)C)(C)C)CCC(C3)=O,3.571173889472
[O-][N+](=O)c1cccc(c1)[C@@H]/2C(\C(=O)OC)=C(\C)NC(\C)=C\2C(=O)O[C@@H]4CCCN(Cc3ccccc3)C4,3.57992298844483
C1(S(N)(=O)=O)=C(Cl)C=C4C(=C1)S(=O)(=O)NC(C2C3C=CC(C2)C3)N4,3.59092821714485
C1=C(Cl)C=C3C(=C1)N4C(CN=C3C2=CC=CC=C2F)=CN=C4C,3.59226251789766
n2(c\1c([C@@H](CN/C=N/1)O)nc2)[C@@H]3O[C@H](CO)[C@H](C3)O,3.60444488311416
C1=C(CCS(=O)(=O)NC)C=C3C(=C1)NC=C3C2CCN(C)CC2,3.60500130808196
CCN(CC)C(=O)N[C@H]2/C=C1/c3cccc4N\C=C(\C[C@H]1N(C)C2)c34,3.60884520549834
Oc1ccc2c(c1)C3(C)CCN(CC2C3C)CC4CC4,3.60947952882197
CCCCCCCCCCCCCCCC(=O)OCC(=O)[C@@]4(O)[C@H](C)C[C@@H]1[C@]4(C)C[C@H](O)[C@]2(F)[C@@]3(C)/C=C\C(=O)/C=C3/CC[C@@H]12,3.62384852249747
C2(C)NC(=O)C(C#N)=CC=2C1=CC=NC=C1,3.62576371802873
[C@]243c1c(ccc(c1)O)C[C@H]([C@@H]2CCCC3)N(CC4)CC=C,3.62828611812964
CC[C@]2(O)CC[C@H]3[C@@H]4CC\C1=C\CCC[C@@H]1[C@H]4CC[C@]23C,3.63597102672042
O=C(CC/C=C/CCC(OCCC[N+]4(C)C(CC6=CC(OC)=C(OC)C(OC)=C6)C3=CC(OC)=C(OC)C=C3CC4)=O)OCCC[N+]1(C)C(CC5=CC(OC)=C(OC)C(OC)=C5)C(C=C2OC)=C(C=C2OC)CC1.[Cl-].[Cl-],3.64351852632968
CC(C)(C)NC(=O)[C@H]4CC[C@@H]3[C@]4(C)CC[C@H]1[C@H]3CC[C@H]2NC(=O)\C=C/[C@]12C,3.65053273506744
[C@@]2\1(\C(=C/C(/C=C/1)=O)CC[C@@H]4[C@@H]2CC[C@@]3([C@](O)(C)CC[C@H]34)C)C,3.65362486515689
C1CC=C(C(=O)OC)CN1C,3.66843158884241
C2(C1=CC=CC=C1Cl)=NCC4N(C3=C2C=C(CC)S3)C(C)=NN=4,3.71097299963402
C1=CC=C2C(=C1)C(=O)C(C)=CC2=O,3.71354603689441
N\1(C(\N=C(/C=C/1)N)=O)[C@@H]2O[C@@H](CC2)CO,3.75069924706225
C1(S(=O)(=O)N)=C(Cl)C=C2C(=C1)S(=O)(=O)NC(C(Cl)Cl)N2,3.75640664036663
O[C@@]12[C@]3([H])C(O[C@@](C[C@]5(CC[C@H](C)[C@](C(C)C)([H])O5)O4)([H])C[C@@]4([H])C/C=C(C)/[C@@H](O[C@]6([H])O[C@@H](C)[C@H](O[C@@]7([H])C[C@H](OC)[C@@H](O)[C@H](C)O7)[C@@H](OC)C6)[C@@H](C)/C=C/C=C1\CO[C@@]([H])2[C@H](O)C(C)=C3)=O,3.75894527277459
C2=CC=C(Cl)C(N=C1NCCN1)=C2Cl,3.75984503845021
O[C@@]12[C@]3([H])C(O[C@@](C[C@]5(CC[C@H](C)[C@]([C@@H](C)CC)([H])O5)O4)([H])C[C@@]4([H])C/C=C(C)/[C@@H](O[C@]6([H])O[C@@H](C)[C@H](O[C@@]7([H])C[C@H](OC)[C@@H](O)[C@H](C)O7)[C@@H](OC)C6)[C@@H](C)/C=C/C=C1\CO[C@@]([H])2[C@H](O)C(C)=C3)=O,3.76596283170486
C1=CC=C3C(=C1)CCC4=C(C3=C2CCN(C)CC2)C=CS4,3.77150184808572
C1=C(F)C=C2C(=C1)N3C(CN(C)C2=O)=C(C(=O)OCC)N=C3,3.7828857429513
O=C(O[C@@H]2C[C@@H](CC3)[N@+]([O-])(C)[C@H]3C2)C(CO)C1=CC=CC=C1,3.78585468655974
C(O)(CC(=O)OC1C[N+](C)(C)CC1)(C2=CC=CC=C2)C3CCCC3.[Br-],3.79115185554612
CSC[C@@H]1C[C@@H]2c3cccc4N\C=C(\C[C@H]2N(C1)CCC)c34,3.79863426760846
[C@@]54([C@H]([C@H]3[C@@H]([C@]2(CC(N1CCCCC1)[C@H](C[C@@H]2CC3)OC(=O)C)C)CC4)CC(C5OC(=O)C)[N+]6(C)CCCCC6)C.[Br-],3.8046377872641
C2(Cl)=CC=CC(Cl)=C2OC(C)C1=NCCN1,3.81146068693099
C3([C@@H]1CCCCN1C(=O)C([C@@]2(O[C@@H](CC[C@H]2C)C[C@@H](/C(C)=C/C=C/C=C/[C@H](C[C@H](C([C@@H]([C@@H](/C(=C/[C@H](C(C[C@H](O3)[C@@H](C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)=O)C)C)O)OC)=O)C)C)OC)O)=O)=O,3.83069408022946
C3=CC(C#N)=CC=C3C(C1=CC=C(C#N)C=C1)N2N=CN=C2,3.83516988759522
O[C@@H]([C@](O)(C(N)=O)[C@@]([H])3N(C)C5=C4C=C([C@@]6([C@](OC)=O)C[C@H](C9)C[C@](CC)(O)CN9CCC7=C6NC8=C7C=CC=C8)C(OC)=C5)[C@]1(CC)C=CCN2[C@@]([H])1[C@]34CC2,3.84390502282963
[Br-].[Br-].[N+]1(C)(CCCCC1)[C@@H]6[C@@H]([C@@]5([C@H]([C@H]4[C@@H]([C@]3(C[C@H]([N+]2(C)CCCCC2)[C@H](C[C@@H]3CC4)OC(=O)C)C)CC5)C6)C)OC(=O)C,3.86490834994978
O=C2C=C3C(CC2)=C1[C@](CC3)([H])[C@@](CC4)([H])[C@]([C@]4(O)C#C)(CC)C=C1,3.86899811350124
C1(OC)=C(OC)C=C3C(=C1)N=C(N2CCCN(C(=O)CCC)CC2)N=C3N,3.87326173842439
C/14=C(/C[C@H]([C@H]2[C@H]3[C@](CC[C@H]\12)([C@@](C#C)(O)CC3)C)C)CC(CC4)=O,3.87463866393821
C2(O)=C(O)C=CC(CCNC(C)CCC1=CC=C(O)C=C1)=C2,3.87705461013755
C1N=CNC=1CCN,3.88452216239412
O=C(C)O[C@@H]4[C@@]3(C)CC[C@]2([H])[C@@]1(C)C[C@H](N6CC[N+](C)(C)CC6)[C@@H](OC(C)=O)C[C@@]([H])1CC[C@]([H])2[C@@]([H])3C[C@@H]4N5CC[N+](C)(C)CC5.[Br-].[Br-],3.92811077002705
C1=CC=C3C(=C1)C4N(C3(O)C2=CC=C(Cl)C=C2)CCN=4,3.93200458274622
C1=CC=C3C(=C1)C(=C2CCN(C)CC2)C4=C(CC3)C=CC=N4,3.94055548915978
C1=C(Cl)C=C3C(=C1)N4C(CN=C3C2=CC=CC=C2)=NN=C4,3.94699239968804
[O-]S(=O)(=O)CC12CCC(CC1=O)C2(C)C.O=C5N(Cc1ccccc1)C3C[S+]2CCCC2C3N5Cc4ccccc4,3.95170327163006
C1=CC=C3C(=C1)CC(=O)C4=C(C3=C2CCN(C)CC2)C=CS4,3.96811153103098
