SMILES,ATSm4,VC-6,WPOL,SP-7,MDEC-13,MDEC-34,topoShape,ATSm5,SC-3,MDEC-14,VPC-4,SC-4,ATSc1,VPC-5,SC-5,ATSc2,ATSp1,VPC-6,SC-6,Kier1,fragC,ATSc3,Kier2,ATSc4,Kier3,ATSc5,MDEO-11,ATSp2,SCH-3,C1SP2,WPATH,MDEO-12,ATSp3,VP-0,MDEN-22,C1SP3,C2SP2,ATSp4,TopoPSA,MDEN-23,MDEC-22,SPC-4,SCH-4,C2SP3,ATSp5,VP-1,MDEC-23,SPC-5,SCH-5,MDEC-44,VP-2,MDEC-24,SPC-6,SCH-6,VP-3,VCH-3,SP-0,VP-4,SCH-7,Zagreb,SP-1,VP-5,PetitjeanNumber,VCH-4,ECCEN,VCH-5,C3SP2,SP-2,VP-6,VCH-6,VAdjMat,C3SP3,SP-3,VP-7,MDEN-11,VC-3,MDEO-22,VCH-7,SP-4,ATSm1,MDEC-11,SP-5,MDEN-33,MDEN-12,VC-4,ATSm2,MDEC-33,MDEC-12,SP-6,MDEN-13,VC-5,ATSm3
InChI%3D1S%2FC18H16N2O7S2%2Fc1-10-7-11%282%2916%2828%2822%2C23%2924%298-14%2810%2919-20-15-9-17%2829%2825%2C26%2927%2912-5-3-4-6-13%2812%2918%2815%2921%2Fh3-9%2C19H%2C1-2H3%2C%28H%2C22%2C23%2C24%29%28H%2C25%2C26%2C27%29,68.0492248535,0.0186572354,51.0,3.0321621895,4.1407394409,0.0,1.0,68.7629470825,4.2371063232,0.0,2.6001360416,0.5773502588,0.5886468291,3.3881244659,1.1867518425,-0.2286501229,2422.2368164063,4.0268101692,0.2357022613,23.6586894989,1397.1099853516,0.0025826129,8.859375,0.032200098,5.2577776909,-0.1843421161,3.4867012501,2872.2165527344,0.0,0.0,2232.0,0.0,4249.3583984375,16.1585540771,1.0,2.0,4.0,4401.701171875,166.9600067139,0.0,5.1431846619,6.7263832092,0.0,8.0,3871.3422851563,9.7694005966,16.8899765015,10.4341831207,0.0,0.0,7.9371848106,0.0,14.8453550339,0.1842498034,5.3738808632,0.0,21.5601139069,3.7634634972,0.4386640787,158.0,13.3918838501,2.4514863491,0.5,0.0,595.0,0.0,0.0,14.1755037308,1.442868948,0.0666533038,5.857981205,4.0,10.2921543121,0.6784515977,0.0,1.461478591,0.0,0.1498382092,8.5538911819,47.3967666626,0.25,6.8022322655,0.0,0.0,0.0646305606,50.702419281,10.5928373337,2.2148087025,5.1376466751,0.0,0.3319165707,62.979801178
InChI%3D1S%2FC6H11IO3%2Fc1-4%287%296-9-3-5%282-8%2910-6%2Fh4-6%2C8H%2C2-3H2%2C1H3,38.2523918152,0.0,10.0,0.1360827684,1.5,0.0,1.0,27.238401413,0.7041241527,0.0,1.1266974211,0.0,0.4484504759,0.960750401,0.1666666716,-0.2322307676,649.2329711914,1.1156923771,0.0,8.1000003815,351.0400085449,-0.0793997124,3.4082839489,0.088327907,1.9911111593,0.0226432234,0.0,689.9271850586,0.0,0.0,121.0,0.5773502588,836.4453125,7.9454374313,0.0,4.0,0.0,590.4426879883,38.6899986267,0.0,0.5,1.485126853,0.0,2.0,391.2567749023,4.5030398369,2.9416828156,1.5832973719,0.1178511307,0.0,4.2847270966,0.0,1.5903943777,0.1513747126,1.9388232231,0.0,7.5604777336,1.1841202974,0.2675286233,46.0,4.7363820076,0.8022864461,0.5,0.0,89.0,0.0392837115,0.0,4.0914230347,0.4295106232,0.0504582375,4.3219280243,0.0,3.1019477844,0.0621117502,0.0,1.0185608864,0.5,0.1086460277,2.0899226665,122.9620666504,0.0,1.2800683975,0.0,0.0,0.0,21.2263793945,1.6509636641,0.4472135901,0.8354064226,0.0,0.1408590376,34.8988609314
InChI%3D1S%2FC15H13NO%2Fc1-10%2817%2916-13-6-7-15-12%289-13%298-11-4-2-3-5-14%2811%2915%2Fh2-7%2C9H%2C8H2%2C1H3%2C%28H%2C16%2C17%29,25.6644630432,0.0,25.0,2.4668715,1.481647253,0.0,0.8000000119,21.9965553284,1.2178713083,0.0,1.0237314701,0.0,0.1475026011,1.5756694078,0.1916383207,-0.0847619697,1155.0572509766,1.7949533463,0.0,12.0554018021,752.0200195313,0.0165650006,4.9382715225,-0.0014073736,2.4197530746,-0.0037943714,0.0,1376.1827392578,0.0,1.0,513.0,0.0,1981.2875976563,9.6429862976,0.0,1.0,0.0,1804.4970703125,32.5900001526,0.0,9.7283735275,2.377355814,0.0,9.0,1383.1950683594,5.6933112144,17.9952964783,4.2950415611,0.0785674229,0.0,4.3343906403,0.0,5.7600717545,0.3735969365,3.0681664944,0.0,11.8280630112,2.3879101276,0.6281752586,92.0,8.2371835709,1.6376713514,0.4444444478,0.0,261.0,0.0441941731,0.0,7.6766548157,0.9704699516,0.1538961083,5.0874629021,4.0,6.0778813362,0.6221376657,0.0,0.5229973197,0.0,0.2186677903,5.5815896988,18.1344566345,0.0,4.5209975243,0.0,0.0,0.0,19.6644630432,5.931661129,1.2694094181,3.1839244366,0.0,0.0797588974,28.3841133118
InChI%3D1S%2FC5H11N3O2%2Fc1-2-3-4-8%287-10%295%286%299%2Fh2-4H2%2C1H3%2C%28H2%2C6%2C9%29,12.4082860947,0.0,10.0,0.0,0.200000003,0.0,1.0,10.4906749725,0.5,0.0,0.2035616487,0.0,0.1578175426,0.1646008492,0.1666666716,-0.1127985939,352.0851135254,0.1185911372,0.0,10.0,310.049987793,0.0917155743,5.7600002289,-0.0830140412,4.4800000191,0.025797436,0.25,351.7122802734,0.0,0.0,134.0,0.0,373.6595153809,5.8712096214,0.0,2.0,0.0,332.0087890625,76.75,1.0,2.3811016083,1.0892556906,0.0,2.0,234.0129089355,3.1031222343,1.0400419235,1.1725889444,0.0,0.0,1.8819519281,0.0,0.7357022762,0.0,1.0665194988,0.0,7.983127594,0.4932778776,0.0,38.0,4.7187438011,0.253518939,0.5,0.0,85.0,0.0,0.0,3.5545732975,0.1037513241,0.0,4.3219280243,0.0,2.3956546783,0.0,0.0,0.1207106784,0.0,0.0,1.4751747847,12.6289024353,0.0,0.6422285438,0.0,0.3333333433,0.0,10.7441015244,0.0,1.6509636641,0.3800398409,0.5,0.0158113874,12.5189418793
InChI%3D1S%2FC3H5N3O%2Fc1-2-6%283-4%295-7%2Fh2H2%2C1H3,7.3565425873,0.0,6.0,0.0,0.0,0.0,1.0,4.0517430305,0.2041241527,0.0,0.1312009692,0.0,0.1473644376,0.0734002367,0.0,-0.0776967481,169.1557617188,0.0,0.0,7.0,79.0400009155,0.0590976588,4.1666665077,-0.0777772442,2.6666667461,0.0226941146,0.0,160.6523284912,0.0,0.0,48.0,0.0,153.9627532959,3.9569959641,0.0,2.0,0.0,118.846786499,56.4599990845,1.0,0.5,0.612372458,0.0,0.0,43.5250205994,1.8531223536,0.0,0.612372458,0.0,0.0,0.8974126577,0.0,0.0,0.0,0.5135271549,0.0,5.6986703873,0.146703124,0.0,24.0,3.3460652828,0.0,0.5,0.0,36.0,0.0,0.0,2.0907702446,0.0,0.0,3.8073549271,0.0,1.7320507765,0.0,0.0,0.0707106814,0.0,0.0,0.8660253882,8.8544330597,0.0,0.0,0.0,0.3333333433,0.0,7.412009716,0.0,1.1547005177,0.0,0.5,0.0,7.412009716
InChI%3D1S%2FC14H15N3%2Fc1-17%282%2914-10-8-13%289-11-14%2916-15-12-6-4-3-5-7-12%2Fh3-11H%2C1-2H3,22.6618518829,0.0,21.0,1.2466419935,1.3924766779,0.0,0.8333333135,16.1632976532,0.9082483053,0.0,0.7321356535,0.0,0.1941131055,0.6418094635,0.1666666716,-0.0597707368,958.6168212891,0.5603638291,0.0,13.4320983887,817.0300292969,-0.0466382243,6.8052930832,-0.0119544659,4.3017830849,-0.028217284,0.0,1057.5721435547,0.0,0.0,606.0,0.0,1328.2078857422,10.0377931595,1.0,0.0,0.0,1187.2719726563,27.9599990845,0.3651483655,10.2685756683,1.9064655304,0.0,12.0,847.4839477539,5.4972982407,9.1283807755,2.1739838123,0.0,0.0,3.9463741779,0.0,2.3431887627,0.1853954047,2.4032406807,0.0,12.0875759125,1.4275722504,0.1792068779,82.0,8.2540197372,0.8824346662,0.4545454681,0.0,305.0,0.0,0.0,7.1062088013,0.4003781974,0.0598527938,5.0874629021,0.0,5.5421285629,0.1953223795,0.0,0.4472135901,0.0,0.0391895808,4.0907931328,18.0799636841,0.5,3.1776864529,0.0,0.0,0.0,19.1909141541,0.7937005162,2.9205727577,1.9466391802,0.0,0.0745356008,24.3294811249
InChI%3D1S%2FC5H10N2O3%2Fc1-7%286-10%294-2-3-5%288%299%2Fh2-4H2%2C1H3%2C%28H%2C8%2C9%29,9.6607379913,0.0,8.0,0.1666666716,0.200000003,0.0,0.75,7.3286466599,0.6969234347,0.0,0.2033785731,0.0,0.2546003759,0.1438103616,0.0,-0.1263290346,313.2571105957,0.0786566064,0.0,10.0,271.049987793,0.0493883118,5.7600002289,-0.0204417463,7.0,-0.0723515153,0.6506976485,309.3746643066,0.0,1.0,146.0,0.0,320.2777404785,5.7794575691,0.0,1.0,0.0,250.010055542,69.9700012207,1.0,2.3811016083,0.7814744115,0.0,2.0,182.8912811279,2.9272999763,1.6509636641,0.5525858402,0.0,0.0,1.9601975679,0.0,0.3455220163,0.0,1.0117474794,0.0,7.983127594,0.4999320507,0.0,38.0,4.6639022827,0.2109099925,0.4285714328,0.0,98.0,0.0,0.0,3.8381705284,0.1123091057,0.0,4.3219280243,0.0,2.1753213406,0.0123475287,0.0,0.2059710771,0.0,0.0,1.0786852837,13.0433835983,0.0,0.5812242627,0.0,0.0,0.0,10.9100084305,0.0,1.0400419235,0.4857022464,0.0,0.0,12.4906749725
InChI%3D1S%2FC11H10N4%2Fc1-15-9-5-4-8-7%283-2-6-13-8%2910%289%2914-11%2815%2912%2Fh2-6H%2C1H3%2C%28H2%2C12%2C14%29,26.994222641,0.0,25.0,2.0854046345,1.6708126068,0.0,0.75,19.5232849121,1.003067255,0.0,1.0371751785,0.0,0.2193388641,1.3890746832,0.3938026726,-0.172578156,1036.8815917969,1.5977227688,0.0,10.1730108261,519.0399780273,0.1085241362,3.785599947,-0.0647538751,1.555555582,0.0245469175,0.0,1253.4310302734,0.0,0.0,324.0,0.0,1846.9719238281,8.2811784744,0.25,1.0,0.0,1721.6267089844,52.0099983215,0.6324555278,4.2068572044,2.9106605053,0.0,7.0,1178.408203125,4.7422580719,9.6525754929,4.7165651321,0.0785674229,0.0,3.5624005795,0.0,6.7419877052,0.3969402015,2.7032482624,0.0,10.413848877,1.8744943142,0.6669874787,84.0,7.2708568573,1.2575976849,0.4285714328,0.0,182.0,0.0279508494,0.0,6.6855535507,0.696886301,0.1143890396,4.9068903923,1.0,6.1554141045,0.403339833,0.0,0.4314733148,0.0,0.1558463871,5.1648564339,16.4399528503,0.0,4.2665925026,0.0,0.5773502588,0.0,18.3294811249,5.2961192131,1.0439745188,2.9187090397,0.5,0.1130392402,27.2432613373
InChI%3D1S%2FC6H12ClN3O3%2Fc1-4%2811%293-8-6%2812%2910%289-13%295%282%297%2Fh4-5%2C11H%2C3H2%2C1-2H3%2C%28H%2C8%2C12%29,22.8540382385,0.0,15.0,0.3583049774,2.1822471619,0.0,0.75,25.4611034393,1.1133666039,0.0,0.6348184943,0.0,0.345626235,0.5389560461,0.2323078066,-0.202249527,560.0792236328,0.3816970885,0.0,13.0,420.0700073242,0.1047240123,6.4533333778,-0.1278217137,5.3333334923,0.0498066768,0.5777570605,586.116027832,0.0,0.0,272.0,0.0,685.1511230469,8.1400165558,0.3333333433,4.0,0.0,632.6467285156,85.4899978638,1.4142135382,0.0,1.8267996311,0.0,1.0,518.9039306641,4.1036224365,1.5,2.5171654224,0.0,0.0,3.1215512753,0.0,2.0900626183,0.0,1.3116955757,0.0,10.430721283,0.6697174907,0.0,54.0,5.9852695465,0.2600179315,0.4285714328,0.0,133.0,0.0,0.0,5.2646007538,0.1182834432,0.0,4.70043993,0.0,3.2579698563,0.0835764557,0.0,0.5778005719,0.0,0.0,2.3411402702,24.1161251068,0.1428571492,0.9596815705,0.0,0.0,0.0,16.1941165924,0.9654893875,0.6324555278,0.4263463616,0.0,0.077012375,22.7433204651
InChI%3D1S%2FC4H6N2%2Fc1-4-5-2-3-6-4%2Fh2-3H%2C1H3%2C%28H%2C5%2C6%29,2.0,0.0,2.0,0.0,1.0,0.0,0.5,0.0,0.2886751294,0.0,0.1154700518,0.0,0.12690036,0.1000000015,0.0,-0.0846203715,177.6250762939,0.0,0.0,4.1666665077,91.0199966431,0.0128357857,1.6326531172,0.008334402,0.9795918465,0.0,0.0,182.7868041992,0.0,0.0,26.0,0.0,206.0130767822,3.5491278172,0.5,4.0,0.0,53.0506248474,25.7800006866,0.0,1.0,0.4082483053,0.0,0.0,0.0,1.7969447374,1.0,0.4330126941,0.1443375647,0.0,1.1035548449,0.0,0.0,0.1443375647,0.5894067883,0.0,4.4057774544,0.3157378733,0.0,26.0,2.8938467503,0.0666666701,0.3333333433,0.0,29.0,0.0333333351,0.0,2.3896286488,0.0,0.0333333351,3.5849626064,0.0,1.6438468695,0.0,0.0,0.1000000015,0.0,0.0,1.1299360991,6.7199759483,0.0,0.2886751294,0.0,0.0,0.0,6.6647410393,0.0,0.6666666865,0.0,0.0,0.0,8.024728775
InChI%3D1S%2FC23H31NO2%2Fc1-6-22%2826-19%283%2925%2923%2817-18%282%2924%284%295%2C20-13-9-7-10-14-20%2921-15-11-8-12-16-21%2Fh7-16%2C18%2C22H%2C6%2C17H2%2C1-5H3,44.8266448975,0.0487520806,43.0,2.5786733627,6.5576467514,3.4941356182,1.0,53.8232002258,1.8600749969,1.4024438858,2.7859795094,0.0680413842,0.3590863347,3.8003907204,0.7335932255,-0.2173959017,2040.9112548828,5.3105683327,0.1020620763,22.2908096313,2714.0300292969,0.0500005595,10.5186271667,-0.0040134788,5.517701149,-0.0454943031,0.0,2404.9750976563,0.0,1.0,1436.0,0.5,3439.9587402344,16.6061267853,0.0,3.0,0.0,4062.8859863281,29.5400009155,0.0,18.9434337616,4.4484715462,0.0,14.0,4307.9072265625,9.361125946,17.9223556519,7.1388635635,0.0,0.0,7.226483345,4.9473009109,11.5645866394,0.2041241527,5.3054270744,0.0,19.1564903259,3.7579889297,0.1020620763,128.0,12.4127569199,2.8720846176,0.5,0.0,337.0,0.0,0.0,10.9423856735,1.6173920631,0.0641500279,5.70043993,2.0,8.552904129,0.8967527747,0.0,1.1387876272,0.0,0.032075014,6.9086303711,27.9089260101,1.961612463,6.0783290863,0.0,0.0,0.0510310382,28.4948310852,3.5167591572,10.4634714127,3.7509632111,0.0,0.43741256,39.4352073669
InChI%3D1S%2FC5H8O2%2Fc1-5%282%293-7-4%285%296%2Fh3H2%2C1-2H3,6.6604599953,0.0294627827,5.0,0.0,1.0,1.0,0.5,0.0,1.2546010017,2.0,0.923733294,0.2041241527,0.272739321,0.478695035,0.4927992821,-0.1539666802,239.9555053711,0.0589255653,0.1443375647,5.1428570747,183.0200042725,0.0748017728,1.2396694422,-0.0572047532,0.6666666865,0.0,0.0,266.5178527832,0.0,1.0,40.0,0.5,297.6723632813,4.5236034393,0.0,3.0,0.0,127.6453170776,26.2999992371,0.0,0.0,2.4253213406,0.1443375647,0.0,0.0,2.3004767895,0.5,1.3588247299,0.4330126941,0.0,2.4600160122,1.0,0.2886751294,0.4330126941,1.1166929007,0.0,5.491563797,0.3476006985,0.1443375647,36.0,3.1278271675,0.0589255653,0.3333333433,0.0721687824,35.0,0.1738003492,0.0,3.428303957,0.0,0.1310943514,3.8073549271,0.0,2.5557482243,0.0,0.0,0.9987734556,0.0,0.0294627827,0.8660253882,8.5489377975,0.5,0.2886751294,0.0,0.0,0.1767766923,7.9962759018,0.0,1.0,0.0,0.0,0.1005922332,10.4386529922
InChI%3D1S%2FC19H18N2O7S2%2Fc1-10-6-12%283%2916%287-11%2810%292%2920-21-18-15-5-4-14%2829%2823%2C24%2925%298-13%2815%299-17%2819%2818%2922%2930%2826%2C27%2928%2Fh4-9%2C22H%2C1-3H3%2C%28H%2C23%2C24%2C25%29%28H%2C26%2C27%2C28%29,69.1001434326,0.0201003775,53.0,3.8359184265,6.5050954819,0.0,0.8571428657,66.1468048096,4.4992952347,0.0,2.8133003712,0.5773502588,0.5970013738,3.0761620998,1.3412896395,-0.1768195629,2426.2995605469,3.8133375645,0.2621887028,24.638671875,1630.1099853516,-0.0521718301,9.0944004059,-0.1459992677,5.5067639351,0.0819292963,4.306760788,2875.7192382813,0.0,0.0,2399.0,0.0,4276.6918945313,17.0673828125,1.0,3.0,0.0,4469.6083984375,170.4499969482,0.0,3.4876918793,7.4430894852,0.0,11.0,3942.80078125,10.1495666504,17.4492378235,10.3020887375,0.0,0.0,8.4079732895,0.0,14.6900253296,0.1689578593,5.6329622269,0.0,22.4303569794,3.581567049,0.4916337132,164.0,13.7857303619,2.510468483,0.4615384638,0.0,637.0,0.0,0.0,14.7718133926,1.5045764446,0.0629317909,5.9068903923,5.0,10.8600320816,0.9262151122,0.0,1.6249459982,0.0,0.1712087244,8.5192365646,48.3967666626,0.7663094401,6.9363307953,0.0,0.0,0.0646305606,51.702419281,12.5511426926,3.1566288471,4.9793229103,0.0,0.3446978331,64.9798049927
InChI%3D1S%2FC9H12%2Fc1-7-4-5-8%282%299%283%296-7%2Fh4-6H%2C1-3H3,10.0,0.0,10.0,0.0680413842,4.4414920807,0.0,0.6666666865,4.0,0.7600796819,0.0,0.7904022932,0.0,0.0,0.711787641,0.1666666716,0.0,487.7451171875,0.8385148048,0.0,7.1111111641,369.0,0.0,2.7222223282,0.0,1.7041419744,0.0,0.0,525.6729736328,0.0,0.0,84.0,0.0,663.1944580078,6.2320508957,0.0,3.0,0.0,510.8201904297,0.0,0.0,1.6509636641,1.4782780409,0.0,3.0,182.1592407227,3.2380337715,5.8538007736,1.5580285788,0.0,0.0,2.5877132416,0.0,2.0759329796,0.0680413842,1.6624107361,0.0,6.8533711433,0.8913460374,0.2041241527,42.0,4.1983771324,0.5627313852,0.400000006,0.0,67.0,0.0,0.0,3.8727920055,0.1860042363,0.0240562614,4.1699252129,3.0,2.860366106,0.0240562614,0.0,0.4553418159,0.0,0.0721687824,1.8167629242,9.0,0.7663094401,1.3316001892,0.0,0.0,0.0,9.0,1.6509636641,3.479380846,0.5044733286,0.0,0.0833333358,12.0
InChI%3D1S%2FC6H6Cl6%2Fc7-1-2%288%294%2810%296%2812%295%2811%293%281%299%2Fh1-6H,90.6973724365,0.0,21.0,0.2222222239,0.0,0.0,0.25,69.986946106,1.1547005177,0.0,4.4810876846,0.0,0.2987281978,6.4212737083,0.6666666865,0.0,1161.4909667969,9.3493843079,0.0,10.0833330154,192.0599975586,-0.1493640989,3.3950617313,-0.0746820495,1.5625,0.0,0.0,1349.0023193359,0.0,0.0,174.0,0.0,1878.3134765625,10.2674617767,0.0,0.0,0.0,1810.2677001953,0.0,0.0,0.0,3.6427345276,0.0,6.0,871.1110229492,5.9279222488,0.0,4.976067543,0.0,0.0,5.6902742386,0.0,7.019657135,0.0370370373,5.8567099571,0.0,9.4641017914,3.381373167,0.2222222239,60.0,5.4641017914,1.9522366524,0.200000003,0.0,102.0,0.0,0.0,5.1547007561,0.9988242984,0.0370370373,4.584962368,0.0,4.976067543,0.2857142985,0.0,1.3093073368,0.0,0.2519763112,2.872934103,58.2765197754,0.0,1.6586892605,0.0,0.0,0.0,23.7104244232,9.1254653931,0.0,0.8293446302,0.0,0.8571428657,41.4208488464
